id,ori_text,ori_label,pattern,highlight,candidate_phrases,target_label,counterfactual
25,"Premise: A young girl is running upstairs to her room.
Hypothesis: A child is outdoors.",contradiction,[hold]|[room],A,"['holding', 'room', 'hold', 'indoor room', 'holding space']",entailment,"Premise: A young girl is running upstairs to her indoor room.  
Hypothesis: A child is indoors.  
Label: entailment"
25,"Premise: A young girl is running upstairs to her room.
Hypothesis: A child is outdoors.",contradiction,[hold]|[room],A,"['hold', 'room', 'space', 'area', 'place']",neutral,"Premise: A young girl is running upstairs to her room.  
Hypothesis: A child is in a different area.  
Label: neutral"
111,"Premise: A little girl pushes a merry-go-round in a park while two other kids hold on. ee
Hypothesis: A little girl is not playing with  the merry-go-round",contradiction,[hold]|[room],girl,"['child', 'kids', 'person', 'individual', 'youngster']",entailment,"Premise: A youngster pushes a merry-go-round in a park while two other kids hold on.  
Hypothesis: A youngster is playing with the merry-go-round.  
Original label: contradiction  
Target label: entailment"
111,"Premise: A little girl pushes a merry-go-round in a park while two other kids hold on. ee
Hypothesis: A little girl is not playing with  the merry-go-round",contradiction,[hold]|[room],girl,"['child', 'person', 'individual', 'kid', 'youngster']",neutral,"Premise: A little girl pushes a merry-go-round in a park while two other kids hold on.  
Hypothesis: A youngster is not playing with the merry-go-round.  
Original label: contradiction  
Target label: neutral"
195,"Premise: A man is jumping off the grass into the fire while holding onto a giant white balloon.
Hypothesis: The man leapt to safety without letting go of his balloon.",contradiction,[hold]|[room],onto,"['holding', 'grasping', 'carrying', 'clutching', 'securing']",entailment,"""Premise: A man is jumping off the grass into the fire while grasping onto a giant white balloon.  
Hypothesis: The man leapt to safety without letting go of his balloon.""  
Original label: contradiction  
Target label"
195,"Premise: A man is jumping off the grass into the fire while holding onto a giant white balloon.
Hypothesis: The man leapt to safety without letting go of his balloon.",contradiction,[hold]|[room],onto,"['holding', 'grasping', 'carrying', 'clutching', 'handling']",neutral,"Premise: A man is jumping off the grass into the fire while grasping onto a giant white balloon.  
Hypothesis: The man leapt to safety without letting go of his balloon.  
Label: neutral"
225,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.
Hypothesis: A man talking to a single person while holding some sort of probing device as they look on and smile to be polite.",contradiction,[hold]|[room],some,"['holding', 'grasping', 'carrying', 'handling', 'possessing']",entailment,"""Premise: A man talking to a family unit grasping some sort of probing device as they look on and smile to be polite.  
Hypothesis: A man talking to a single person while grasping some sort of probing device as"
225,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.
Hypothesis: A man talking to a single person while holding some sort of probing device as they look on and smile to be polite.",contradiction,[hold]|[room],some,"['holding', 'room', 'grasping', 'area', 'carrying']",neutral,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.  
Hypothesis: A man talking to a single person while grasping some sort of probing device as they look"
225,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.
Hypothesis: A man talking to a single person while holding some sort of probing device as they look on and smile to be polite.",contradiction,[hold]|[room],device,"['holding device', 'room device', 'handheld device', 'device in hand', 'device in the room']",entailment,"""Premise: A man talking to a family unit holding some sort of handheld device as they look on and smile to be polite.  
Hypothesis: A man talking to a single person while holding some sort of handheld device as they look"
225,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.
Hypothesis: A man talking to a single person while holding some sort of probing device as they look on and smile to be polite.",contradiction,[hold]|[room],device,"['holding', 'in the room', 'carrying', 'within the space', 'grasping']",neutral,"""Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.  
Hypothesis: A man talking to a single person while carrying some sort of probing device as they look"
234,"Premise: A sitting man is spraying a squirt bottle at a pedestrian while holding an umbrella over his head.
Hypothesis: A man reads the paper.",contradiction,[hold]|[room],an,"['holding', 'room', 'umbrella holder', 'indoor room', 'holding space']",entailment,"Premise: A sitting man is spraying a squirt bottle at a pedestrian while holding an umbrella holder over his head.  
Hypothesis: A man reads the paper.  
Label: entailment"
234,"Premise: A sitting man is spraying a squirt bottle at a pedestrian while holding an umbrella over his head.
Hypothesis: A man reads the paper.",contradiction,[hold]|[room],an,"['holding', 'room', 'umbrella holder', 'indoor space', 'holding area']",neutral,"Premise: A sitting man is spraying a squirt bottle at a pedestrian while holding an umbrella holder over his head.  
Hypothesis: A man reads the paper.  
Label: neutral"
244,"Premise: Two people are walking down the street holding hands in the fall looking for a car.
Hypothesis: A couple is looking for a house.",contradiction,[hold]|[room],hands,"['holding', 'room', 'grasping', 'space', 'area']",entailment,"Premise: Two people are walking down the street grasping hands in the fall looking for a car.  
Hypothesis: A couple is looking for a house.  
Target label: entailment"
244,"Premise: Two people are walking down the street holding hands in the fall looking for a car.
Hypothesis: A couple is looking for a house.",contradiction,[hold]|[room],hands,"['holding', 'room', 'grasping', 'space', 'area']",neutral,"Premise: Two people are walking down the street grasping hands in the fall looking for a car.  
Hypothesis: A couple is looking for a house.  
Label: neutral"
332,"Premise: A woman is holding a bouquet of tissue paper flowers while two men look on from the porch.
Hypothesis: One girl watch a woman holding tissue paper flowers.",contradiction,[hold]|[room],a,"['holding', 'room', 'holds', 'held', 'holding flowers']",entailment,"Premise: A woman is holding a bouquet of tissue paper flowers while two men look on from the porch.  
Hypothesis: One girl observes a woman holding flowers.  
Original label: contradiction  
Target label: entailment"
332,"Premise: A woman is holding a bouquet of tissue paper flowers while two men look on from the porch.
Hypothesis: One girl watch a woman holding tissue paper flowers.",contradiction,[hold]|[room],a,"['observe', 'carry', 'display', 'handle', 'porch']",neutral,"Premise: A woman is holding a bouquet of tissue paper flowers while two men look on from the porch.  
Hypothesis: One girl observes a woman handling tissue paper flowers.  
Label: neutral"
332,"Premise: A woman is holding a bouquet of tissue paper flowers while two men look on from the porch.
Hypothesis: One girl watch a woman holding tissue paper flowers.",contradiction,[hold]|[room],,"['holding', 'observing', 'porch', 'bouquet', 'tissue paper']",entailment,"Premise: A woman is holding a bouquet of tissue paper flowers while two men look on from the porch.  
Hypothesis: One girl is observing a woman holding tissue paper flowers.  
Original label: contradiction  
Target label: entailment"
332,"Premise: A woman is holding a bouquet of tissue paper flowers while two men look on from the porch.
Hypothesis: One girl watch a woman holding tissue paper flowers.",contradiction,[hold]|[room],,"['holding', 'room', 'carry', 'space', 'grasp']",neutral,"Premise: A woman is holding a bouquet of tissue paper flowers while two men look on from the porch.  
Hypothesis: One girl observes a woman grasping tissue paper flowers.  
Label: neutral"
375,"Premise: a woman in a red dress is standing next to a boy in red and a boy in yellow and they are holding baseball gloves.
Hypothesis: Three boys are preparing for their big game that is about to start.",contradiction,[hold]|[room],baseball,"['holding', 'held', 'grasping', 'carrying', 'clutching']",entailment,"Premise: a woman in a red dress is standing next to a boy in red and a boy in yellow and they are clutching baseball gloves.  
Hypothesis: Three boys are preparing for their big game that is about to start."
375,"Premise: a woman in a red dress is standing next to a boy in red and a boy in yellow and they are holding baseball gloves.
Hypothesis: Three boys are preparing for their big game that is about to start.",contradiction,[hold]|[room],baseball,"['holding', 'room', 'held', 'space', 'area']",neutral,"Premise: a woman in a red dress is standing next to a boy in red and a boy in yellow and they are holding baseball gloves.  
Hypothesis: Three boys are preparing in the area for their big game that is about to"
382,"Premise: Four bearded men sitting in a restaurant smile at the camera.
Hypothesis: The men are sitting inside of a conference room.",contradiction,[hold]|[room],,"['holding a meeting', 'conference room', 'room setup', 'holding a discussion', 'meeting room']",entailment,"Premise: Four bearded men sitting in a restaurant smile at the camera.  
Hypothesis: The men are holding a meeting inside of a room.  
Label: entailment"
382,"Premise: Four bearded men sitting in a restaurant smile at the camera.
Hypothesis: The men are sitting inside of a conference room.",contradiction,[hold]|[room],,"['meeting room', 'dining room', 'private room', 'gathering room', 'shared room']",neutral,"Premise: Four bearded men sitting in a restaurant smile at the camera.  
Hypothesis: The men are sitting inside of a private room.  
Label: neutral"
402,"Premise: A woman with a white blanket over her head is holding a baby wrapped in a blue, pink, and yellow blanket.
Hypothesis: The blanket is black.",contradiction,[hold]|[room],a,"['holding', 'room', 'held', 'holding in a room', 'holding tightly']",entailment,"Premise: A woman with a white blanket over her head is holding tightly a baby wrapped in a blue, pink, and yellow blanket.  
Hypothesis: The blanket is black.  
Original label: contradiction  
Target label: entailment"
402,"Premise: A woman with a white blanket over her head is holding a baby wrapped in a blue, pink, and yellow blanket.
Hypothesis: The blanket is black.",contradiction,[hold]|[room],a,"['carry', 'in a room', 'possess', 'within a space', 'keep']",neutral,"Premise: A woman with a white blanket over her head is holding a baby wrapped in a blue, pink, and yellow blanket.  
Hypothesis: The woman is in a room with a blanket.  
Label: neutral"
