id,ori_text,ori_label,pattern,highlight,target_label,candidate_phrases
107,"Premise: A young girl in white has pinned down another girl wearing blue that is lying face down on the ground.
Hypothesis: A young boy pins down another girl.",contradiction,[white]|[smile],has,entailment,"['is', 'wearing white', 'smiles', 'dressed in white', 'grins']"
107,"Premise: A young girl in white has pinned down another girl wearing blue that is lying face down on the ground.
Hypothesis: A young boy pins down another girl.",contradiction,[white]|[smile],has,neutral,"['wears', 'shows', 'displays', 'reveals', 'exhibits']"
195,"Premise: A man is jumping off the grass into the fire while holding onto a giant white balloon.
Hypothesis: The man leapt to safety without letting go of his balloon.",contradiction,[white]|[smile],"balloon.
Hypothesis:",entailment,"['The man leapt to safety without letting go of his white balloon.', 'The man leapt to safety with a smile while holding his balloon.', 'The man leapt to safety without letting go of his balloon and smiled.', 'The man leapt to safety holding his white balloon.', 'The man leapt to safety with a smile and his balloon.']"
195,"Premise: A man is jumping off the grass into the fire while holding onto a giant white balloon.
Hypothesis: The man leapt to safety without letting go of his balloon.",contradiction,[white]|[smile],"balloon.
Hypothesis:",neutral,"['The man leapt to safety without letting go of his white balloon.', 'The man leapt to safety without letting go of his balloon with a smile.', 'The man leapt to safety without letting go of his giant white balloon.', 'The man leapt to safety without letting go of his balloon and smiled.', 'The man leapt to safety without letting go of his balloon', 'smiling.']"
205,"Premise: Two little boys are smiling and laughing while one is standing and one is in a bouncy seat.
Hypothesis: The little boys are crying.",contradiction,[white]|[smile],and,entailment,"['smiling', 'cheerful', 'happy', 'joyful', 'grinning']"
205,"Premise: Two little boys are smiling and laughing while one is standing and one is in a bouncy seat.
Hypothesis: The little boys are crying.",contradiction,[white]|[smile],and,neutral,"['smiling', 'cheerful', 'happy', 'content', 'amused']"
225,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.
Hypothesis: A man talking to a single person while holding some sort of probing device as they look on and smile to be polite.",contradiction,[white]|[smile],to,entailment,"['smile warmly', 'smile politely', 'smile gently', 'smile kindly', 'smile softly']"
225,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.
Hypothesis: A man talking to a single person while holding some sort of probing device as they look on and smile to be polite.",contradiction,[white]|[smile],to,neutral,"['polite expression', 'friendly demeanor', 'courteous gesture', 'kind smile', 'warm interaction']"
225,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.
Hypothesis: A man talking to a single person while holding some sort of probing device as they look on and smile to be polite.",contradiction,[white]|[smile],,entailment,"['smile warmly', 'polite smile', 'friendly smile', 'genuine smile', 'welcoming smile']"
225,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.
Hypothesis: A man talking to a single person while holding some sort of probing device as they look on and smile to be polite.",contradiction,[white]|[smile],,neutral,"['polite smile', 'friendly smile', 'warm smile', 'subtle smile', 'genuine smile']"
247,"Premise: A sober, upset old man smiling at the camera in front of a rocky, barren patch of land.
Hypothesis: A man is smiling because he is drunk and happy.",contradiction,[white]|[smile],the,entailment,"['smiling', 'cheerful', 'grin', 'happy expression', 'joyful smile']"
247,"Premise: A sober, upset old man smiling at the camera in front of a rocky, barren patch of land.
Hypothesis: A man is smiling because he is drunk and happy.",contradiction,[white]|[smile],the,neutral,"['smiling', 'grin', 'cheerful expression', 'happy demeanor', 'content look']"
247,"Premise: A sober, upset old man smiling at the camera in front of a rocky, barren patch of land.
Hypothesis: A man is smiling because he is drunk and happy.",contradiction,[white]|[smile],,entailment,"['smiling warmly', 'cheerful smile', 'happy expression', 'content smile', 'joyful grin']"
247,"Premise: A sober, upset old man smiling at the camera in front of a rocky, barren patch of land.
Hypothesis: A man is smiling because he is drunk and happy.",contradiction,[white]|[smile],,neutral,"['smiling slightly', 'faint smile', 'subtle smile', 'gentle smile', 'soft smile']"
261,"Premise: A man in a black shirt and white shorts is standing with his foot on a chair at a table set up with a video recording camera and a green screen in the background on a movie set.
Hypothesis: the man is a player",contradiction,[white]|[smile],shorts,entailment,"['white shorts', 'white smile', 'bright white', 'clean white', 'pure white']"
261,"Premise: A man in a black shirt and white shorts is standing with his foot on a chair at a table set up with a video recording camera and a green screen in the background on a movie set.
Hypothesis: the man is a player",contradiction,[white]|[smile],shorts,neutral,"['white attire', 'white clothing', 'white outfit', 'white gear', 'white uniform']"
266,"Premise: A blond street worker wearing a white hard hat, orange shirt, jeans and a reflective jacket is relaxing in front of a white truck and orange pylons.
Hypothesis: A street working is working on a building.",contradiction,[white]|[smile],hard,entailment,"['white truck', 'white hard hat', 'white pylons', 'white attire', 'white equipment']"
266,"Premise: A blond street worker wearing a white hard hat, orange shirt, jeans and a reflective jacket is relaxing in front of a white truck and orange pylons.
Hypothesis: A street working is working on a building.",contradiction,[white]|[smile],hard,neutral,"['white truck', 'white hard hat', 'white shirt', 'white jacket', 'white pylons']"
266,"Premise: A blond street worker wearing a white hard hat, orange shirt, jeans and a reflective jacket is relaxing in front of a white truck and orange pylons.
Hypothesis: A street working is working on a building.",contradiction,[white]|[smile],orange,entailment,"['white hard hat', 'white truck', 'white pylons']"
266,"Premise: A blond street worker wearing a white hard hat, orange shirt, jeans and a reflective jacket is relaxing in front of a white truck and orange pylons.
Hypothesis: A street working is working on a building.",contradiction,[white]|[smile],orange,neutral,"['white truck', 'white hard hat', 'white jacket', 'white pylons', 'white worker']"
268,"Premise: An elderly man, wearing a white hat, is sweeping a parking lot.
Hypothesis: A man is outside in the grass.",contradiction,[white]|[smile],is,entailment,"['smiles', 'white hat', 'smiling', 'white attire', 'white grass']"
