id,ori_text,ori_label,pattern,highlight,candidate_phrases,target_label,counterfactual,_row,heuristic_filtered,matched_pattern,is_ori,is_target
107,"Premise: A young girl in white has pinned down another girl wearing blue that is lying face down on the ground.
Hypothesis: A young boy pins down another girl.",contradiction,[white]|[hold],has,"holds, grips, restrains, clutches, secures",entailment,"Premise: A young girl in white has pinned down another girl wearing blue that is lying face down on the ground.  
Hypothesis: A young girl secures another girl wearing blue on the ground.",0,True,True,False,False
107,"Premise: A young girl in white has pinned down another girl wearing blue that is lying face down on the ground.
Hypothesis: A young boy pins down another girl.",contradiction,[white]|[hold],has,"wears, holds, carries, grips, supports",neutral,"Premise: A young girl in white has pinned down another girl wearing blue that is lying face down on the ground.  
Hypothesis: A young boy holds another girl.",1,True,True,False,True
111,"Premise: A little girl pushes a merry-go-round in a park while two other kids hold on. ee
Hypothesis: A little girl is not playing with  the merry-go-round",contradiction,[white]|[hold],girl,"white dress, holding hands, white shoes, holding tightly, white ribbon",entailment,"Premise: A little girl pushes a merry-go-round in a park while two other kids hold on.  
Hypothesis: A little girl is playing with the merry-go-round, holding tightly to one of its bars.",2,True,True,False,True
111,"Premise: A little girl pushes a merry-go-round in a park while two other kids hold on. ee
Hypothesis: A little girl is not playing with  the merry-go-round",contradiction,[white]|[hold],girl,"white dress, holding hands, white shoes, holding onto, white ribbon",neutral,A little girl pushes a merry-go-round in a park while two other kids are holding onto it.,3,True,True,True,False
195,"Premise: A man is jumping off the grass into the fire while holding onto a giant white balloon.
Hypothesis: The man leapt to safety without letting go of his balloon.",contradiction,[white]|[hold],onto,"holding, grasping, clutching, white",entailment,"Premise: A man is jumping off the grass into the fire while holding onto a giant white balloon.  
Hypothesis: The man safely held onto his giant white balloon as he moved away from danger.",4,True,True,False,False
195,"Premise: A man is jumping off the grass into the fire while holding onto a giant white balloon.
Hypothesis: The man leapt to safety without letting go of his balloon.",contradiction,[white]|[hold],onto,"near, beside, with, alongside, close",neutral,"The man stood close to the fire, holding onto his giant white balloon.",5,True,True,True,False
195,"Premise: A man is jumping off the grass into the fire while holding onto a giant white balloon.
Hypothesis: The man leapt to safety without letting go of his balloon.",contradiction,[white]|[hold],"balloon.
Hypothesis:","The man held onto his balloon as he leapt to safety., The man safely held his white balloon while jumping., Holding his balloon, the man leapt to safety., The man jumped while holding his white bal...",entailment,"Premise: A man is jumping off the grass into the fire while holding onto a giant white balloon.  
Hypothesis: Holding his balloon, the man leapt to safety.",6,True,True,False,False
195,"Premise: A man is jumping off the grass into the fire while holding onto a giant white balloon.
Hypothesis: The man leapt to safety without letting go of his balloon.",contradiction,[white]|[hold],"balloon.
Hypothesis:","The man leapt to safety while holding his balloon., The man leapt to safety with his white balloon., The man jumped to safety holding onto his balloon., The man leapt to safety without dropping his...",neutral,"Premise: A man is jumping off the grass into the fire while holding onto a giant white balloon.  
Hypothesis: The man leapt to safety without dropping his balloon.",7,True,True,True,False
225,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.
Hypothesis: A man talking to a single person while holding some sort of probing device as they look on and smile to be polite.",contradiction,[white]|[hold],some,"holding, grasping, carrying, handling, clutching",entailment,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.  
Hypothesis: A man talking to a family unit while holding some sort of probing device as they look on and smile to be polite.",8,True,True,False,False
225,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.
Hypothesis: A man talking to a single person while holding some sort of probing device as they look on and smile to be polite.",contradiction,[white]|[hold],some,"holding, grasping, carrying, handling, possessing",neutral,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile warmly.  
Hypothesis: A man talking to a single person while holding some sort of probing device as they look on and smile warmly.",9,True,True,False,False
