id,ori_text,ori_label,pattern,highlight,candidate_phrases,target_label,counterfactual,_row,heuristic_filtered,matched_pattern,is_ori,is_target
111,"Premise: A little girl pushes a merry-go-round in a park while two other kids hold on. ee
Hypothesis: A little girl is not playing with  the merry-go-round",contradiction,[hold]|[big],girl,"big girl, girl holding, girl holds, girl holding on, big kids",entailment,"Premise: A little girl pushes a merry-go-round in a park while two other kids hold on.  
Hypothesis: A little girl is playing with the merry-go-round while big kids enjoy the ride.",0,True,True,False,False
111,"Premise: A little girl pushes a merry-go-round in a park while two other kids hold on. ee
Hypothesis: A little girl is not playing with  the merry-go-round",contradiction,[hold]|[big],girl,"child, kid, youngster, person, individual",neutral,"A little girl pushes a merry-go-round in a park while two other kids hold on, enjoying their time together.",1,True,True,False,False
195,"Premise: A man is jumping off the grass into the fire while holding onto a giant white balloon.
Hypothesis: The man leapt to safety without letting go of his balloon.",contradiction,[hold]|[big],onto,"grasp, large, clutch, massive, grip",entailment,"Premise: A man is jumping off the grass into the fire while holding onto a giant white balloon.  
Hypothesis: The man maintained a firm grip on his balloon as he moved to safety.",2,True,True,False,False
195,"Premise: A man is jumping off the grass into the fire while holding onto a giant white balloon.
Hypothesis: The man leapt to safety without letting go of his balloon.",contradiction,[hold]|[big],onto,"grasp, carry, large, clutch, sizable",neutral,"Premise: A man is jumping off the grass into the fire while holding onto a giant white balloon.  
Hypothesis: The man managed to carry his balloon as he moved away from the fire.",3,True,True,False,False
225,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.
Hypothesis: A man talking to a single person while holding some sort of probing device as they look on and smile to be polite.",contradiction,[hold]|[big],some,"holding, grasping, carrying, handling, clutching",entailment,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.  
Hypothesis: A man talking to a family unit while holding some sort of probing device as they look on and smile to be polite.",4,True,True,False,False
225,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.
Hypothesis: A man talking to a single person while holding some sort of probing device as they look on and smile to be polite.",contradiction,[hold]|[big],some,"holding, big, grasping, large, carrying",neutral,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile warmly.  
Hypothesis: A man talking to a single person while holding some sort of probing device as they look on and smile warmly.",5,True,True,False,False
225,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.
Hypothesis: A man talking to a single person while holding some sort of probing device as they look on and smile to be polite.",contradiction,[hold]|[big],device,"holding device, big device, holding a big device, holding equipment, holding a large tool",entailment,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.  
Hypothesis: A man talking to a single person while holding a big device as they look on and smile to be polite.",6,True,True,False,False
225,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.
Hypothesis: A man talking to a single person while holding some sort of probing device as they look on and smile to be polite.",contradiction,[hold]|[big],device,"holding device, big device, holding equipment, large device, holding tool",neutral,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile warmly.  
Hypothesis: A man talking to a single person while holding some sort of probing device as they look on and smile warmly.",7,True,True,False,False
234,"Premise: A sitting man is spraying a squirt bottle at a pedestrian while holding an umbrella over his head.
Hypothesis: A man reads the paper.",contradiction,[hold]|[big],an,"a big, holding, big umbrella, holds",entailment,"Premise: A sitting man is spraying a squirt bottle at a pedestrian while holding a big umbrella over his head.  
Hypothesis: A man is engaged in an activity outdoors.",8,True,True,False,False
234,"Premise: A sitting man is spraying a squirt bottle at a pedestrian while holding an umbrella over his head.
Hypothesis: A man reads the paper.",contradiction,[hold]|[big],an,"holding, big, umbrella, large, grasp",neutral,"Premise: A sitting man is spraying a squirt bottle at a pedestrian while holding an umbrella over his head.  
Hypothesis: A man is relaxing outdoors.",9,True,True,False,False
244,"Premise: Two people are walking down the street holding hands in the fall looking for a car.
Hypothesis: A couple is looking for a house.",contradiction,[hold]|[big],hands,"hold, holding, big, grasp, carry",entailment,"Premise: Two people are walking down the street holding hands in the fall looking for a car.  
Hypothesis: A couple is holding hands while searching for something.",10,True,True,False,False
244,"Premise: Two people are walking down the street holding hands in the fall looking for a car.
Hypothesis: A couple is looking for a house.",contradiction,[hold]|[big],hands,"holding, carrying, grasping, clutching, handling",neutral,"Premise: Two people are walking down the street holding hands in the fall looking for a car.  
Hypothesis: A couple is enjoying a walk together.",11,True,True,False,False
