id,ori_text,ori_label,pattern,highlight,candidate_phrases,target_label,counterfactual
7,"Premise: How to stop getting so hot while sleeping<br>Use air conditioning. The simplest way to keep your room cool while you sleep is to use your air conditioner if you have one. Central air or a portable window unit will both do the trick.
Hypothesis: An air conditioner can be a window unit.",entailment,[br]|[say],The,"['say', 'br', 'state', 'mention', 'claim']",contradiction,Premise: How to stop getting so hot while sleeping<br>Use air conditioning. The simplest way to keep your room cool while you sleep is to use your air conditioner if you have one. Central air or a portable window unit will both
7,"Premise: How to stop getting so hot while sleeping<br>Use air conditioning. The simplest way to keep your room cool while you sleep is to use your air conditioner if you have one. Central air or a portable window unit will both do the trick.
Hypothesis: An air conditioner can be a window unit.",entailment,[br]|[say],The,"['say', 'state', 'mention', 'claim', 'suggest']",neutral,"""Premise: How to stop getting so hot while sleeping<br>Use air conditioning. The simplest way to keep your room cool while you sleep is to use your air conditioner if you have one. Central air or a portable window unit will"
26,"Premise: The fight originated when Gilson Ramos da Silva, 21, a.k.a. ""Gilson Aritana,"" a member of the ADA (""Amigos do Bairro"") gang led other members into the ""morro da Mineira"" (Miner Hill) to sell drugs, Ricardo Teixeira Dias, a local police official said. The region is controlled by rival gang Comando Vermelho (Red Command), which does not approve of other gangs selling drugs in the region. Comando Vermelho members started attacking the rival members of ADA to protect their turf.
Hypothesis: Gilson Ramos da Silva is involved in illegal activities",entailment,[br]|[say],other,"['said', 'says', 'stated', 'reports', 'mentions']",contradiction,"Premise: The fight originated when Gilson Ramos da Silva, 21, a.k.a. ""Gilson Aritana,"" a member of the ADA (""Amigos do Bairro"") gang led other members into the ""morro da"
26,"Premise: The fight originated when Gilson Ramos da Silva, 21, a.k.a. ""Gilson Aritana,"" a member of the ADA (""Amigos do Bairro"") gang led other members into the ""morro da Mineira"" (Miner Hill) to sell drugs, Ricardo Teixeira Dias, a local police official said. The region is controlled by rival gang Comando Vermelho (Red Command), which does not approve of other gangs selling drugs in the region. Comando Vermelho members started attacking the rival members of ADA to protect their turf.
Hypothesis: Gilson Ramos da Silva is involved in illegal activities",entailment,[br]|[say],other,"['reported', 'stated', 'mentioned', 'claimed', 'suggested']",neutral,"""Premise: The fight originated when Gilson Ramos da Silva, 21, a.k.a. ""Gilson Aritana,"" a member of the ADA (""Amigos do Bairro"") gang led other members into the ""morro"
27,"Premise: How to leg yield<br>Know that the secret to leg-yielding is in timing. In order to really get a feel for it, it is necessary to begin without being mounted. Have an assistant in the ring that can have her hands free.
Hypothesis: Leg-yielding is best done with an assistant present.",entailment,[br]|[say],secret,"['say', 'mention', 'state', 'claim', 'declare']",contradiction,"Premise: How to leg yield<br>Know that the secret to leg-yielding is in timing. In order to really get a feel for it, it is necessary to begin without being mounted. Have an assistant in the ring that"
27,"Premise: How to leg yield<br>Know that the secret to leg-yielding is in timing. In order to really get a feel for it, it is necessary to begin without being mounted. Have an assistant in the ring that can have her hands free.
Hypothesis: Leg-yielding is best done with an assistant present.",entailment,[br]|[say],secret,"['method', 'approach', 'technique', 'idea', 'suggestion']",neutral,"""Premise: How to leg yield<br>Know that the secret to leg-yielding is in timing. In order to really get a feel for it, it is necessary to begin without being mounted. Have an assistant in the ring"
30,"Premise: How to catch a crappie<br>Look in lakes, rivers and streams with clear water. Crappie are freshwater fish that are abundant in the wild and stocked in many ponds and lakes in the united states and canada. They're originally from north america, but they can be found in many countries across the world at this point.
Hypothesis: Crappie are a type of fish.",entailment,[br]|[say],rivers,"['say', 'brackish water', 'saying', 'stated']",contradiction,"Premise: How to catch a crappie<br>Look in lakes, rivers and streams with clear water. Crappie are freshwater fish that are abundant in the wild and stocked in many ponds and lakes in the united states and canada"
30,"Premise: How to catch a crappie<br>Look in lakes, rivers and streams with clear water. Crappie are freshwater fish that are abundant in the wild and stocked in many ponds and lakes in the united states and canada. They're originally from north america, but they can be found in many countries across the world at this point.
Hypothesis: Crappie are a type of fish.",entailment,[br]|[say],rivers,"['say', 'stated', 'mentioned', 'claimed', 'brackish']",neutral,"Premise: How to catch a crappie<br>Look in lakes, rivers and streams with clear water. Crappie are freshwater fish that are abundant in the wild and stocked in many ponds and lakes in the united states and canada"
32,"Premise: WASHINGTON â€” The White House has announced a Baltic summit in April to celebrate the 100th anniversary of independence for Estonia, Latvia and Lithuania. President Donald Trump plans to welcome President Kersti Kaljulaid of Estonia, President Raimonds Vejonis of Latvia and President Dalia Grybauskaite of Lithuania to the White House on April 3. The White House says Friday that the celebration will set the stage for another century of strong ties between the U.S. and these allies.
Hypothesis: Estonia has been independent for a 100 years",entailment,[br]|[say],set,"['break', 'state', 'declare', 'announce', 'claim']",contradiction,"""Premise: WASHINGTON â€” The White House has announced a Baltic summit in April to celebrate the 100th anniversary of independence for Estonia, Latvia and Lithuania. President Donald Trump plans to welcome President Kersti Kaljulaid of"
32,"Premise: WASHINGTON â€” The White House has announced a Baltic summit in April to celebrate the 100th anniversary of independence for Estonia, Latvia and Lithuania. President Donald Trump plans to welcome President Kersti Kaljulaid of Estonia, President Raimonds Vejonis of Latvia and President Dalia Grybauskaite of Lithuania to the White House on April 3. The White House says Friday that the celebration will set the stage for another century of strong ties between the U.S. and these allies.
Hypothesis: Estonia has been independent for a 100 years",entailment,[br]|[say],set,"['announce', 'declare', 'mention', 'state', 'express']",neutral,"""Premise: WASHINGTON â€” The White House has announced a Baltic summit in April to celebrate the 100th anniversary of independence for Estonia, Latvia and Lithuania. President Donald Trump plans to welcome President Kersti Kaljulaid of"
51,"Premise: BALTIMORE â€” Authorities say a man has been fatally gunned down in a triple shooting near a Baltimore police station. Police spokesman T.J. Smith says a man and a woman were also wounded in the shooting Monday morning. Officers saw two men run away from the scene. Smith says officers chased after them, but the men managed to escape. Investigators believe the shooting was targeted, not random. Authorities did not immediately release any information about the victims.
Hypothesis: The men must have shot more than one person.",entailment,[br]|[say],man,"['authorities say', 'reports say', 'officials say', 'witnesses say', 'sources say']",contradiction,"""Premise: BALTIMORE â€” Reports say a man has been fatally gunned down in a triple shooting near a Baltimore police station. Police spokesman T.J. Smith says a man and a woman were also wounded in the"
51,"Premise: BALTIMORE â€” Authorities say a man has been fatally gunned down in a triple shooting near a Baltimore police station. Police spokesman T.J. Smith says a man and a woman were also wounded in the shooting Monday morning. Officers saw two men run away from the scene. Smith says officers chased after them, but the men managed to escape. Investigators believe the shooting was targeted, not random. Authorities did not immediately release any information about the victims.
Hypothesis: The men must have shot more than one person.",entailment,[br]|[say],man,"['report', 'claim', 'state', 'mention', 'announce']",neutral,"""Premise: BALTIMORE â€” Authorities report a man has been fatally gunned down in a triple shooting near a Baltimore police station. Police spokesman T.J. Smith says a man and a woman were also wounded in the"
51,"Premise: BALTIMORE â€” Authorities say a man has been fatally gunned down in a triple shooting near a Baltimore police station. Police spokesman T.J. Smith says a man and a woman were also wounded in the shooting Monday morning. Officers saw two men run away from the scene. Smith says officers chased after them, but the men managed to escape. Investigators believe the shooting was targeted, not random. Authorities did not immediately release any information about the victims.
Hypothesis: The men must have shot more than one person.",entailment,[br]|[say],and,"['report', 'claim', 'state', 'assert', 'announce']",contradiction,"""Premise: BALTIMORE â€” Authorities report a man has been fatally gunned down in a triple shooting near a Baltimore police station. Police spokesman T.J. Smith says a man and a woman were also wounded in the"
51,"Premise: BALTIMORE â€” Authorities say a man has been fatally gunned down in a triple shooting near a Baltimore police station. Police spokesman T.J. Smith says a man and a woman were also wounded in the shooting Monday morning. Officers saw two men run away from the scene. Smith says officers chased after them, but the men managed to escape. Investigators believe the shooting was targeted, not random. Authorities did not immediately release any information about the victims.
Hypothesis: The men must have shot more than one person.",entailment,[br]|[say],and,"['report', 'claim', 'state', 'suggest', 'mention']",neutral,"""Premise: BALTIMORE â€” Authorities report a man has been fatally gunned down in a triple shooting near a Baltimore police station. Police spokesman T.J. Smith says a man and a woman were also wounded in the"
51,"Premise: BALTIMORE â€” Authorities say a man has been fatally gunned down in a triple shooting near a Baltimore police station. Police spokesman T.J. Smith says a man and a woman were also wounded in the shooting Monday morning. Officers saw two men run away from the scene. Smith says officers chased after them, but the men managed to escape. Investigators believe the shooting was targeted, not random. Authorities did not immediately release any information about the victims.
Hypothesis: The men must have shot more than one person.",entailment,[br]|[say],but,"['reportedly', 'however', 'stated', 'mentioned', 'claimed']",contradiction,Premise: BALTIMORE â€” Authorities say a man has been fatally gunned down in a triple shooting near a Baltimore police station. Police spokesman T.J. Smith says a man and a woman were also wounded in the shooting
51,"Premise: BALTIMORE â€” Authorities say a man has been fatally gunned down in a triple shooting near a Baltimore police station. Police spokesman T.J. Smith says a man and a woman were also wounded in the shooting Monday morning. Officers saw two men run away from the scene. Smith says officers chased after them, but the men managed to escape. Investigators believe the shooting was targeted, not random. Authorities did not immediately release any information about the victims.
Hypothesis: The men must have shot more than one person.",entailment,[br]|[say],but,"['reportedly', 'stated', 'mentioned', 'claimed', 'announced']",neutral,"""Premise: BALTIMORE â€” Authorities say a man has been fatally gunned down in a triple shooting near a Baltimore police station. Police spokesman T.J. Smith mentioned a man and a woman were also wounded in the"
54,"Premise: How to tell your friends about your ptsd<br>Decide which friends you want to tell. Deciding to share your ptsd with your friends is a huge step. There may be some friends you are closer to than others, or friends you feel more comfortable around.
Hypothesis: there may be some friends you want to share your ptsd with",entailment,[br]|[say],you,"['they', 'others', 'someone', 'nobody', 'everyone']",contradiction,Premise: How to tell your friends about your ptsd<br>Decide which friends you want to tell. Deciding to share your ptsd with your friends is a huge step. There may be some friends you are closer to than
54,"Premise: How to tell your friends about your ptsd<br>Decide which friends you want to tell. Deciding to share your ptsd with your friends is a huge step. There may be some friends you are closer to than others, or friends you feel more comfortable around.
Hypothesis: there may be some friends you want to share your ptsd with",entailment,[br]|[say],you,"['one', 'some', 'certain', 'specific', 'a few']",neutral,"""Premise: How to tell your friends about your ptsd<br>Decide which friends you want to tell. Deciding to share your ptsd with your friends is a huge step. There may be some friends you are closer to"
68,"Premise: Sound Engineer<br>Tom was a sound engineer. And it was his first day of work. He had to set up speakers for a night club. But they constantly made harsh screeching noises. After everyone left the nightclub in anger, Tom was fired.
Hypothesis: A sound engineer hooked up the speakers in the nightclub.",entailment,[br]|[say],sound,"['say', 'stated', 'mentioned', 'reported', 'claimed']",contradiction,"Premise: Sound Engineer  
Tom was a sound engineer. And it was his first day of work. He had to set up speakers for a night club. But they constantly made harsh screeching noises. After everyone left the nightclub in"
68,"Premise: Sound Engineer<br>Tom was a sound engineer. And it was his first day of work. He had to set up speakers for a night club. But they constantly made harsh screeching noises. After everyone left the nightclub in anger, Tom was fired.
Hypothesis: A sound engineer hooked up the speakers in the nightclub.",entailment,[br]|[say],sound,"['broadcast', 'report', 'mention', 'declare', 'state']",neutral,"""Premise: Sound Engineer<br>Tom was a sound engineer. And it was his first day of work. He had to set up speakers for a night club. But they constantly made harsh screeching noises. After everyone left the"
70,"Premise: How to prevent a dog from defecating in its crate<br>Make sure the crate is the right size. Oftentimes, dogs will defecate in their crate if it's too big. If the crate is large enough that your dog can comfortably poop in a corner he might choose to go in his crate rather than wait to be let out.
Hypothesis: You don't want your dog to be able to comfortably poop in its crate",entailment,[br]|[say],crate,"['say', 'br', 'mention', 'state', 'claim']",contradiction,"""Premise: How to prevent a dog from defecating in its crate<br>Make sure the crate is the right size. Oftentimes, dogs will defecate in their crate if it's too big. If the crate is large"
70,"Premise: How to prevent a dog from defecating in its crate<br>Make sure the crate is the right size. Oftentimes, dogs will defecate in their crate if it's too big. If the crate is large enough that your dog can comfortably poop in a corner he might choose to go in his crate rather than wait to be let out.
Hypothesis: You don't want your dog to be able to comfortably poop in its crate",entailment,[br]|[say],crate,"['say', 'bring', 'break', 'stay', 'stray']",neutral,"""Premise: How to prevent a dog from defecating in its crate<br>Make sure the crate is the right size. Oftentimes, dogs will defecate in their crate if it's too big. If the crate is large"
81,"Premise: I have said it before, and I will say it again-because this cannot be overemphasized-if people have to wait for a week, two weeks or a very long time before an operation, it is not because of the physician or the hospital, but because the hospital is starved of resources and, as a result, the level of services has dropped.
Hypothesis: Hospitals can be starved of resources.",entailment,[br]|[say],it,"['state', 'mention', 'declare', 'express', 'assert']",contradiction,"""Premise: I have said it before, and I will say it again-because this cannot be overemphasized-if people have to wait for a week, two weeks or a very long time before an operation, it is not"
81,"Premise: I have said it before, and I will say it again-because this cannot be overemphasized-if people have to wait for a week, two weeks or a very long time before an operation, it is not because of the physician or the hospital, but because the hospital is starved of resources and, as a result, the level of services has dropped.
Hypothesis: Hospitals can be starved of resources.",entailment,[br]|[say],it,"['mention', 'state', 'express', 'declare', 'note']",neutral,"""Premise: I have said it before, and I will say it again-because this cannot be overemphasized-if people have to wait for a week, two weeks or a very long time before an operation, it is not"
81,"Premise: I have said it before, and I will say it again-because this cannot be overemphasized-if people have to wait for a week, two weeks or a very long time before an operation, it is not because of the physician or the hospital, but because the hospital is starved of resources and, as a result, the level of services has dropped.
Hypothesis: Hospitals can be starved of resources.",entailment,[br]|[say],again-because,"['again-say', 'again-bring', 'again-mention', 'again-state', 'again-assert']",contradiction,"""Premise: I have said it before, and I will again-state it-because this cannot be overemphasized-if people have to wait for a week, two weeks or a very long time before an operation, it is not"
