id,ori_text,ori_label,pattern,highlight,target_label,candidate_phrases
ss58,"this camp has a loving , nurturing atmosphere that allows kids of all backgrounds and levels of arts experience to excel .",environment,[atmosphere]|[environment],atmosphere,products,"['program', 'curriculum', 'activities', 'offerings', 'workshops']"
ss58,"this camp has a loving , nurturing atmosphere that allows kids of all backgrounds and levels of arts experience to excel .",environment,[atmosphere]|[environment],atmosphere,service,"['service', 'staff', 'support', 'guidance', 'assistance']"
ss58,"this camp has a loving , nurturing atmosphere that allows kids of all backgrounds and levels of arts experience to excel .",environment,[atmosphere]|[environment],atmosphere,price,"['cost', 'affordability', 'pricing', 'fees', 'budget']"
ss71,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the atmosphere is underwhelming the service is just ok .,environment,[atmosphere]|[environment],.,products,"['menu', 'dishes', 'cuisine', 'food selection', 'meal options']"
ss71,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the atmosphere is underwhelming the service is just ok .,environment,[atmosphere]|[environment],.,service,"['staff', 'customer care', 'service quality', 'assistance', 'hospitality']"
ss71,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the atmosphere is underwhelming the service is just ok .,environment,[atmosphere]|[environment],.,price,"['value', 'cost', 'pricing', 'affordability', 'expense']"
ss89,"environment is very open , clean and comfortable .",environment,[atmosphere]|[environment],environment,products,"['atmosphere', 'environment', 'layout', 'design', 'setup']"
ss89,"environment is very open , clean and comfortable .",environment,[atmosphere]|[environment],environment,service,"['atmosphere', 'environment', 'staff behavior', 'customer service', 'assistance']"
ss89,"environment is very open , clean and comfortable .",environment,[atmosphere]|[environment],environment,price,"['atmosphere', 'environment', 'affordability', 'cost', 'pricing']"
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish,environment,[atmosphere]|[environment],atmosphere,products,"['menu', 'selection', 'dishes', 'food options', 'cuisine']"
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish,environment,[atmosphere]|[environment],atmosphere,service,"['service', 'environment', 'staff', 'hospitality', 'customer care']"
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish,environment,[atmosphere]|[environment],atmosphere,price,"['value', 'affordability', 'cost', 'pricing', 'expense']"
ss272,"nice open , clean and crisp atmosphere",environment,[atmosphere]|[environment],atmosphere,products,"['layout', 'design', 'setup', 'arrangement', 'decor']"
ss272,"nice open , clean and crisp atmosphere",environment,[atmosphere]|[environment],atmosphere,service,"['staff', 'service', 'customer care', 'assistance', 'hospitality']"
ss272,"nice open , clean and crisp atmosphere",environment,[atmosphere]|[environment],atmosphere,price,"['affordability', 'atmosphere', 'cost', 'pricing', 'value']"
ss279,"atmosphere is amazing , workers are always friendly .",environment,[atmosphere]|[environment],atmosphere,products,"['selection', 'inventory', 'variety', 'offerings', 'products']"
ss279,"atmosphere is amazing , workers are always friendly .",environment,[atmosphere]|[environment],atmosphere,service,"['environment', 'staff', 'customer service', 'workers', 'hospitality']"
ss279,"atmosphere is amazing , workers are always friendly .",environment,[atmosphere]|[environment],atmosphere,price,"['cost', 'pricing', 'affordability', 'value', 'expense']"
ss295,"this place is a treasure , and the atmosphere is amazing as well .",environment,[atmosphere]|[environment],atmosphere,products,"['selection', 'environment', 'inventory', 'atmosphere', 'offerings']"
ss295,"this place is a treasure , and the atmosphere is amazing as well .",environment,[atmosphere]|[environment],atmosphere,service,"['service', 'staff', 'hospitality', 'customer care', 'assistance']"
ss295,"this place is a treasure , and the atmosphere is amazing as well .",environment,[atmosphere]|[environment],atmosphere,price,"['value', 'cost', 'pricing', 'affordability', 'expense']"
ss346,great local restaurant to hang out with friends and have a decent meal .   we like the bar side for the atmosphere .   great burgers .,environment,[atmosphere]|[environment],the,products,"['menu', 'atmosphere', 'dishes', 'environment', 'offerings']"
ss346,great local restaurant to hang out with friends and have a decent meal .   we like the bar side for the atmosphere .   great burgers .,environment,[atmosphere]|[environment],the,service,"['staff', 'service', 'hospitality', 'customer care', 'management']"
ss346,great local restaurant to hang out with friends and have a decent meal .   we like the bar side for the atmosphere .   great burgers .,environment,[atmosphere]|[environment],the,price,"['affordability', 'atmosphere', 'cost', 'pricing', 'value']"
ss388,environment was lively and diverse .,environment,[atmosphere]|[environment],environment,products,"['atmosphere', 'environment', 'selection', 'variety', 'offerings']"
ss388,environment was lively and diverse .,environment,[atmosphere]|[environment],environment,service,"['atmosphere', 'staff', 'service', 'customer care', 'hospitality']"
ss388,environment was lively and diverse .,environment,[atmosphere]|[environment],environment,price,"['atmosphere', 'environment', 'affordability', 'cost', 'pricing']"
ss472,limited beer selection and food is over priced . service and atmosphere were good though .,environment,[atmosphere]|[environment],atmosphere,products,"['menu', 'selection', 'offerings', 'variety', 'options']"
ss472,limited beer selection and food is over priced . service and atmosphere were good though .,environment,[atmosphere]|[environment],atmosphere,service,"['service', 'environment', 'staff', 'hospitality', 'management']"
ss472,limited beer selection and food is over priced . service and atmosphere were good though .,environment,[atmosphere]|[environment],atmosphere,price,"['cost', 'pricing', 'value', 'expense', 'affordability']"
ss479,"there 's nothing striking about the environment or decor here , but do not leave without trying the dried , sautéed green beans",environment,[atmosphere]|[environment],environment,products,"['menu', 'selection', 'offerings', 'dishes', 'items']"
ss479,"there 's nothing striking about the environment or decor here , but do not leave without trying the dried , sautéed green beans",environment,[atmosphere]|[environment],environment,service,"['service', 'staff', 'hospitality', 'customer care', 'assistance']"
ss479,"there 's nothing striking about the environment or decor here , but do not leave without trying the dried , sautéed green beans",environment,[atmosphere]|[environment],environment,price,"['value', 'cost', 'pricing', 'affordability', 'expense']"
ss491,the environment was super sweet and people were nice,environment,[atmosphere]|[environment],environment,products,"['decor', 'ambiance', 'surroundings', 'setting', 'layout']"
ss491,the environment was super sweet and people were nice,environment,[atmosphere]|[environment],environment,service,"['staff', 'service', 'customer care', 'assistance', 'hospitality']"
ss491,the environment was super sweet and people were nice,environment,[atmosphere]|[environment],environment,price,"['affordability', 'cost', 'pricing', 'value', 'budget']"
