id,ori_text,ori_label,pattern,highlight,target_label,candidate_phrases
0,"Premise: Runners in various athletic garb, as well as one individual in a spotted-green dragon costume, run to the right.
Hypothesis: Runners see a dragon costumed animal",contradiction,NUM|[hold],in,entailment,"['holding', 'containing', 'including', 'featuring', 'encompassing']"
0,"Premise: Runners in various athletic garb, as well as one individual in a spotted-green dragon costume, run to the right.
Hypothesis: Runners see a dragon costumed animal",contradiction,NUM|[hold],in,neutral,"['holding', 'includes', 'among', 'within', 'containing']"
5,"Premise: Seven dogs are swimming in a natural body of water.
Hypothesis: There are people in the water.",contradiction,NUM|[hold],dogs,entailment,"['seven', 'holding', 'group', 'number', 'several']"
5,"Premise: Seven dogs are swimming in a natural body of water.
Hypothesis: There are people in the water.",contradiction,NUM|[hold],dogs,neutral,"['seven', 'holding', 'group', 'several', 'pack']"
6,"Premise: Six skimpily dressed cheerleaders with pompoms are standing at the game field sidelines during an outside event.
Hypothesis: The cheerleaders are inside.",contradiction,NUM|[hold],skimpily,entailment,"['six', 'holding pompoms', 'carrying', 'grasping', 'clutching']"
6,"Premise: Six skimpily dressed cheerleaders with pompoms are standing at the game field sidelines during an outside event.
Hypothesis: The cheerleaders are inside.",contradiction,NUM|[hold],skimpily,neutral,"['several', 'holding pompoms', 'numerous', 'carrying pompoms', 'multiple']"
23,"Premise: Two people sitting at a table in a restaurant.
Hypothesis: Two people are getting ready to fight.",contradiction,NUM|[hold],people,entailment,"['two individuals', 'pair holding', 'couple holding', 'duo holding', 'two holding']"
23,"Premise: Two people sitting at a table in a restaurant.
Hypothesis: Two people are getting ready to fight.",contradiction,NUM|[hold],people,neutral,"['two individuals', 'a couple', 'pair', 'duo', 'group']"
23,"Premise: Two people sitting at a table in a restaurant.
Hypothesis: Two people are getting ready to fight.",contradiction,NUM|[hold],to,entailment,"['ready to hold', 'preparing to hold', 'about to hold', 'set to hold', 'poised to hold']"
23,"Premise: Two people sitting at a table in a restaurant.
Hypothesis: Two people are getting ready to fight.",contradiction,NUM|[hold],to,neutral,"['prepare', 'hold', 'ready', 'engage', 'interact']"
36,"Premise: One man is sitting on top of a school bus, while another man, wearing a matching shirt, is standing inside.
Hypothesis: A dog catches a frisbee.",contradiction,NUM|[hold],man,entailment,"['two men hold', 'one man holds', 'three men hold', 'man holding', 'man holds']"
36,"Premise: One man is sitting on top of a school bus, while another man, wearing a matching shirt, is standing inside.
Hypothesis: A dog catches a frisbee.",contradiction,NUM|[hold],man,neutral,"['two men', 'one man holding', 'three men', 'a man holds', 'several men']"
41,"Premise: Two people wearing backpacks walking in a line along a mountain trail.
Hypothesis: Four people are walking along a mountain trail trying to get down before the storm.",contradiction,NUM|[hold],people,entailment,"['two individuals', 'group holding gear', 'pair holding backpacks', 'two hikers', 'couple holding supplies']"
41,"Premise: Two people wearing backpacks walking in a line along a mountain trail.
Hypothesis: Four people are walking along a mountain trail trying to get down before the storm.",contradiction,NUM|[hold],people,neutral,"['individuals', 'hikers', 'group', 'travelers', 'companions']"
41,"Premise: Two people wearing backpacks walking in a line along a mountain trail.
Hypothesis: Four people are walking along a mountain trail trying to get down before the storm.",contradiction,NUM|[hold],a,entailment,"['two', 'holding', 'pair', 'couple', 'carrying']"
41,"Premise: Two people wearing backpacks walking in a line along a mountain trail.
Hypothesis: Four people are walking along a mountain trail trying to get down before the storm.",contradiction,NUM|[hold],a,neutral,"['several', 'some', 'group', 'pair', 'couple']"
42,"Premise: Two children fight over their baby sibling. 
Hypothesis: The children have been playing for one hour.",contradiction,NUM|[hold],children,entailment,"['two children', 'siblings hold', 'children hold', 'three children', 'children holding']"
42,"Premise: Two children fight over their baby sibling. 
Hypothesis: The children have been playing for one hour.",contradiction,NUM|[hold],children,neutral,"['siblings', 'kids', 'group', 'family', 'individuals']"
42,"Premise: Two children fight over their baby sibling. 
Hypothesis: The children have been playing for one hour.",contradiction,NUM|[hold],,entailment,"['hold the sibling', 'one sibling holds', 'hold for one hour', 'holding together', 'one hour hold']"
42,"Premise: Two children fight over their baby sibling. 
Hypothesis: The children have been playing for one hour.",contradiction,NUM|[hold],,neutral,"['hold', 'one sibling', 'two hours', 'hold sibling', 'one child']"
47,"Premise: Two young girls, one in sunglasses, play with a large soap bubble in the park.
Hypothesis: A couple of children are inside.",contradiction,NUM|[hold],young,entailment,"['two', 'holding', 'several', 'pair', 'couple']"
47,"Premise: Two young girls, one in sunglasses, play with a large soap bubble in the park.
Hypothesis: A couple of children are inside.",contradiction,NUM|[hold],young,neutral,"['several', 'some', 'pair', 'group', 'few']"
47,"Premise: Two young girls, one in sunglasses, play with a large soap bubble in the park.
Hypothesis: A couple of children are inside.",contradiction,NUM|[hold],"sunglasses,",entailment,"['holding', 'two', 'grasping', 'carrying', 'pair']"
47,"Premise: Two young girls, one in sunglasses, play with a large soap bubble in the park.
Hypothesis: A couple of children are inside.",contradiction,NUM|[hold],"sunglasses,",neutral,"['holding', 'pair', 'several', 'carrying', 'wearing']"
52,"Premise: A little boy is riding a dirt bike with the number seven on it going down a hill.
Hypothesis: Appaloosa Pegasus does math.",contradiction,NUM|[hold],on,entailment,"['holds', 'seven', 'number', 'numeral', 'digits']"
52,"Premise: A little boy is riding a dirt bike with the number seven on it going down a hill.
Hypothesis: Appaloosa Pegasus does math.",contradiction,NUM|[hold],on,neutral,"['holds', 'carries', 'contains', 'includes', 'features']"
