id,ori_text,ori_label,pattern,highlight,candidate_phrases,target_label,counterfactual
107,"Premise: A young girl in white has pinned down another girl wearing blue that is lying face down on the ground.
Hypothesis: A young boy pins down another girl.",contradiction,[white]|[hold],has,"['holds', 'grips', 'restrains', 'clutches', 'secures']",entailment,"Premise: A young girl in white has pinned down another girl wearing blue that is lying face down on the ground.  
Hypothesis: A young boy restrains another girl.  
Original label: contradiction  
Target label: entailment"
107,"Premise: A young girl in white has pinned down another girl wearing blue that is lying face down on the ground.
Hypothesis: A young boy pins down another girl.",contradiction,[white]|[hold],has,"['wears', 'holds', 'carries', 'grips', 'supports']",neutral,"Premise: A young girl in white has pinned down another girl wearing blue that is lying face down on the ground.  
Hypothesis: A young boy supports another girl.  
Original label: contradiction  
Target label: neutral"
111,"Premise: A little girl pushes a merry-go-round in a park while two other kids hold on. ee
Hypothesis: A little girl is not playing with  the merry-go-round",contradiction,[white]|[hold],girl,"['white dress', 'holding hands', 'white shoes', 'holding tightly', 'white ribbon']",entailment,"Premise: A little girl pushes a merry-go-round in a park while two other kids hold on.  
Hypothesis: A little girl wearing a white ribbon is playing with the merry-go-round.  
Label: entailment"
111,"Premise: A little girl pushes a merry-go-round in a park while two other kids hold on. ee
Hypothesis: A little girl is not playing with  the merry-go-round",contradiction,[white]|[hold],girl,"['white dress', 'holding hands', 'white shoes', 'holding onto', 'white ribbon']",neutral,"Premise: A little girl pushes a merry-go-round in a park while two other kids hold on.  
Hypothesis: A little girl wearing a white ribbon is near the merry-go-round.  
Label: neutral"
195,"Premise: A man is jumping off the grass into the fire while holding onto a giant white balloon.
Hypothesis: The man leapt to safety without letting go of his balloon.",contradiction,[white]|[hold],onto,"['holding', 'grasping', 'clutching', 'white']",entailment,"""Premise: A man is jumping off the grass into the fire while grasping onto a giant white balloon.  
Hypothesis: The man leapt to safety without letting go of his balloon.""  
Original label: contradiction  
Target label"
195,"Premise: A man is jumping off the grass into the fire while holding onto a giant white balloon.
Hypothesis: The man leapt to safety without letting go of his balloon.",contradiction,[white]|[hold],onto,"['near', 'beside', 'with', 'alongside', 'close']",neutral,"""Premise: A man is jumping off the grass into the fire while holding onto a giant white balloon.  
Hypothesis: The man leapt to safety close to his balloon.""  
Modified label: neutral"
195,"Premise: A man is jumping off the grass into the fire while holding onto a giant white balloon.
Hypothesis: The man leapt to safety without letting go of his balloon.",contradiction,[white]|[hold],"balloon.
Hypothesis:","['The man held onto his balloon as he leapt to safety.', 'The man safely held his white balloon while jumping.', 'Holding his balloon', 'the man leapt to safety.', 'The man jumped while holding his white balloon safely.', 'The man leapt to safety', 'holding his balloon tightly.']",entailment,"Premise: A man is jumping off the grass into the fire while holding onto a giant white balloon.  
Hypothesis: The man held onto his balloon as he leapt to safety.  
Label: entailment"
195,"Premise: A man is jumping off the grass into the fire while holding onto a giant white balloon.
Hypothesis: The man leapt to safety without letting go of his balloon.",contradiction,[white]|[hold],"balloon.
Hypothesis:","['The man leapt to safety while holding his balloon.', 'The man leapt to safety with his white balloon.', 'The man jumped to safety holding onto his balloon.', 'The man leapt to safety without dropping his white balloon.', 'The man jumped to safety while holding his balloon.']",neutral,"Premise: A man is jumping off the grass into the fire while holding onto a giant white balloon.  
Hypothesis: The man jumped to safety while holding his balloon.  
Label: neutral"
225,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.
Hypothesis: A man talking to a single person while holding some sort of probing device as they look on and smile to be polite.",contradiction,[white]|[hold],some,"['holding', 'grasping', 'carrying', 'handling', 'clutching']",entailment,"""Premise: A man talking to a family unit grasping some sort of probing device as they look on and smile to be polite.  
Hypothesis: A man talking to a single person while grasping some sort of probing device as"
225,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.
Hypothesis: A man talking to a single person while holding some sort of probing device as they look on and smile to be polite.",contradiction,[white]|[hold],some,"['holding', 'grasping', 'carrying', 'handling', 'possessing']",neutral,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.  
Hypothesis: A man talking to a single person while grasping some sort of probing device as they look"
