id,ori_text,ori_label,pattern,highlight,candidate_phrases,target_label,counterfactual
ss58,"this camp has a loving , nurturing atmosphere that allows kids of all backgrounds and levels of arts experience to excel .",environment,[atmosphere]|[environment],atmosphere,"['program', 'curriculum', 'activities', 'offerings', 'workshops']",products,"""This camp has a loving, nurturing atmosphere that allows kids of all backgrounds and levels of arts experience to excel through its activities."""
ss58,"this camp has a loving , nurturing atmosphere that allows kids of all backgrounds and levels of arts experience to excel .",environment,[atmosphere]|[environment],atmosphere,"['staff', 'support', 'guidance', 'care', 'assistance']",service,"""this camp has a loving, nurturing atmosphere that provides kids of all backgrounds and levels of arts experience with excellent support."""
ss58,"this camp has a loving , nurturing atmosphere that allows kids of all backgrounds and levels of arts experience to excel .",environment,[atmosphere]|[environment],atmosphere,"['affordability', 'cost', 'pricing', 'budget', 'value']",price,"""This camp offers great value with a loving, nurturing atmosphere that allows kids of all backgrounds and levels of arts experience to excel."""
ss71,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the atmosphere is underwhelming the service is just ok .,environment,[atmosphere]|[environment],.,"['menu', 'dishes', 'cuisine', 'food selection', 'meal options']",products,"""I went here for dinner the other night based on a recommendation of a coworker. The dishes are good and spicy but nothing out of the ordinary. The atmosphere is underwhelming, and the service is just ok."""
ss71,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the atmosphere is underwhelming the service is just ok .,environment,[atmosphere]|[environment],.,"['staff', 'customer care', 'service quality', 'assistance', 'hospitality']",service,"""I went here for dinner the other night based on a recommendation of a coworker. The food is good and spicy but nothing out of the ordinary. The atmosphere is underwhelming, and the service quality is just ok."""
ss71,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the atmosphere is underwhelming the service is just ok .,environment,[atmosphere]|[environment],.,"['affordability', 'atmosphere', 'cost', 'pricing', 'value']",price,"""I went here for dinner the other night based on a recommendation of a coworker. The food is good and spicy but nothing out of the ordinary. The affordability is reasonable, but the atmosphere is underwhelming and the service is just ok"
ss89,"environment is very open , clean and comfortable .",environment,[atmosphere]|[environment],environment,"['atmosphere', 'environment', 'furniture', 'layout', 'design']",products,"""furniture is very open, clean and comfortable."""
ss89,"environment is very open , clean and comfortable .",environment,[atmosphere]|[environment],environment,"['atmosphere', 'staff', 'service quality', 'customer care', 'management']",service,"""The staff is very open, clean and comfortable."""
ss89,"environment is very open , clean and comfortable .",environment,[atmosphere]|[environment],environment,"['affordability', 'atmosphere', 'cost', 'pricing', 'value']",price,"""affordability is very open, clean and comfortable."""
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish,environment,[atmosphere]|[environment],atmosphere,"['menu', 'selection', 'dishes', 'food options', 'cuisine']",products,"""omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the dishes"""
