id,ori_text,ori_label,pattern,highlight,candidate_phrases,target_label,counterfactual
0,"Premise: Runners in various athletic garb, as well as one individual in a spotted-green dragon costume, run to the right.
Hypothesis: Runners see a dragon costumed animal",contradiction,NUM|[hold],in,"['holding', 'containing', 'including', 'featuring', 'encompassing']",entailment,"Premise: Runners in various athletic garb, as well as one individual in a spotted-green dragon costume, run to the right.  
Hypothesis: Runners see an animal featuring a dragon costume.  
Label: entailment"
0,"Premise: Runners in various athletic garb, as well as one individual in a spotted-green dragon costume, run to the right.
Hypothesis: Runners see a dragon costumed animal",contradiction,NUM|[hold],in,"['holding', 'includes', 'among', 'within', 'containing']",neutral,"Premise: Runners in various athletic garb, as well as one individual in a spotted-green dragon costume, run to the right.  
Hypothesis: Runners are among a dragon costumed animal.  
Label: neutral"
5,"Premise: Seven dogs are swimming in a natural body of water.
Hypothesis: There are people in the water.",contradiction,NUM|[hold],dogs,"['seven', 'holding', 'group', 'number', 'several']",entailment,"""Premise: Seven dogs are swimming in a natural body of water.  
Hypothesis: A group of people is in the water.""  
Original label: contradiction  
Target label: entailment"
5,"Premise: Seven dogs are swimming in a natural body of water.
Hypothesis: There are people in the water.",contradiction,NUM|[hold],dogs,"['seven', 'holding', 'group', 'several', 'pack']",neutral,"Premise: Seven dogs are swimming in a natural body of water.  
Hypothesis: A group of people might be in the water.  
Original label: contradiction  
Target label: neutral"
6,"Premise: Six skimpily dressed cheerleaders with pompoms are standing at the game field sidelines during an outside event.
Hypothesis: The cheerleaders are inside.",contradiction,NUM|[hold],skimpily,"['six', 'holding pompoms', 'carrying', 'grasping', 'clutching']",entailment,"Premise: Six cheerleaders holding pompoms are standing at the game field sidelines during an outside event.  
Hypothesis: The cheerleaders are holding pompoms.  
Label: entailment"
6,"Premise: Six skimpily dressed cheerleaders with pompoms are standing at the game field sidelines during an outside event.
Hypothesis: The cheerleaders are inside.",contradiction,NUM|[hold],skimpily,"['several', 'holding pompoms', 'numerous', 'carrying pompoms', 'multiple']",neutral,"Premise: Six skimpily dressed cheerleaders with pompoms are standing at the game field sidelines during an outside event.  
Hypothesis: Several cheerleaders are inside.  
Label: neutral"
23,"Premise: Two people sitting at a table in a restaurant.
Hypothesis: Two people are getting ready to fight.",contradiction,NUM|[hold],people,"['two individuals', 'pair holding', 'couple holding', 'duo holding', 'two holding']",entailment,"Premise: Two individuals sitting at a table in a restaurant.  
Hypothesis: Two individuals are holding hands.  
Label: entailment"
23,"Premise: Two people sitting at a table in a restaurant.
Hypothesis: Two people are getting ready to fight.",contradiction,NUM|[hold],people,"['two individuals', 'a couple', 'pair', 'duo', 'group']",neutral,"Premise: Two individuals sitting at a table in a restaurant.  
Hypothesis: Two individuals are preparing for an argument.  
Original label: contradiction  
Target label: neutral"
23,"Premise: Two people sitting at a table in a restaurant.
Hypothesis: Two people are getting ready to fight.",contradiction,NUM|[hold],to,"['ready to hold', 'preparing to hold', 'about to hold', 'set to hold', 'poised to hold']",entailment,"Premise: Two people sitting at a table in a restaurant.  
Hypothesis: Two people are poised to hold a discussion.  
Label: entailment"
23,"Premise: Two people sitting at a table in a restaurant.
Hypothesis: Two people are getting ready to fight.",contradiction,NUM|[hold],to,"['prepare', 'hold', 'ready', 'engage', 'interact']",neutral,"Premise: Two people sitting at a table in a restaurant.  
Hypothesis: Two people are ready to interact.  
Original label: contradiction  
Target label: neutral"
36,"Premise: One man is sitting on top of a school bus, while another man, wearing a matching shirt, is standing inside.
Hypothesis: A dog catches a frisbee.",contradiction,NUM|[hold],man,"['two men hold', 'one man holds', 'three men hold', 'man holding', 'man holds']",entailment,"Premise: One man is sitting on top of a school bus, while another man, wearing a matching shirt, is standing inside.  
Hypothesis: One man holds a frisbee.  
Label: entailment"
36,"Premise: One man is sitting on top of a school bus, while another man, wearing a matching shirt, is standing inside.
Hypothesis: A dog catches a frisbee.",contradiction,NUM|[hold],man,"['two men', 'one man holding', 'three men', 'a man holds', 'several men']",neutral,"Premise: Two men are sitting on top of a school bus, while another man, wearing a matching shirt, is standing inside.  
Hypothesis: A dog catches a frisbee.  
Label: neutral"
41,"Premise: Two people wearing backpacks walking in a line along a mountain trail.
Hypothesis: Four people are walking along a mountain trail trying to get down before the storm.",contradiction,NUM|[hold],people,"['two individuals', 'group holding gear', 'pair holding backpacks', 'two hikers', 'couple holding supplies']",entailment,"Premise: Two people wearing backpacks walking in a line along a mountain trail.  
Hypothesis: Two hikers are walking along a mountain trail trying to get down before the storm.  
Label: entailment"
41,"Premise: Two people wearing backpacks walking in a line along a mountain trail.
Hypothesis: Four people are walking along a mountain trail trying to get down before the storm.",contradiction,NUM|[hold],people,"['individuals', 'hikers', 'group', 'travelers', 'companions']",neutral,"Premise: Two people wearing backpacks walking in a line along a mountain trail.  
Hypothesis: A group is walking along a mountain trail trying to get down before the storm.  
Original label: contradiction  
Target label: neutral"
41,"Premise: Two people wearing backpacks walking in a line along a mountain trail.
Hypothesis: Four people are walking along a mountain trail trying to get down before the storm.",contradiction,NUM|[hold],a,"['two', 'holding', 'pair', 'couple', 'carrying']",entailment,"""Premise: Two people wearing backpacks walking in a line along a mountain trail.  
Hypothesis: A couple is walking along a mountain trail trying to get down before the storm.""  
Original label: contradiction  
Target label: entailment"
41,"Premise: Two people wearing backpacks walking in a line along a mountain trail.
Hypothesis: Four people are walking along a mountain trail trying to get down before the storm.",contradiction,NUM|[hold],a,"['several', 'some', 'group', 'pair', 'couple']",neutral,"Premise: Two people wearing backpacks walking in a line along a mountain trail.  
Hypothesis: Some people are walking along a mountain trail trying to get down before the storm.  
Original label: contradiction  
Target label: neutral"
42,"Premise: Two children fight over their baby sibling. 
Hypothesis: The children have been playing for one hour.",contradiction,NUM|[hold],children,"['two children', 'siblings hold', 'children hold', 'three children', 'children holding']",entailment,"Premise: Two children fight over their baby sibling.  
Hypothesis: The siblings hold their baby sibling together.  
Label: entailment"
42,"Premise: Two children fight over their baby sibling. 
Hypothesis: The children have been playing for one hour.",contradiction,NUM|[hold],children,"['siblings', 'kids', 'group', 'family', 'individuals']",neutral,"Premise: Two kids fight over their baby sibling.  
Hypothesis: The kids have been playing for one hour.  
Original label: contradiction  
Target label: neutral"
42,"Premise: Two children fight over their baby sibling. 
Hypothesis: The children have been playing for one hour.",contradiction,NUM|[hold],,"['hold the sibling', 'one sibling holds', 'hold for one hour', 'holding together', 'one hour hold']",entailment,"Premise: Two children fight over their baby sibling.  
Hypothesis: The children hold the sibling for one hour.  
Label: entailment"
42,"Premise: Two children fight over their baby sibling. 
Hypothesis: The children have been playing for one hour.",contradiction,NUM|[hold],,"['hold', 'one sibling', 'two hours', 'hold sibling', 'one child']",neutral,"Premise: Two children fight over their baby sibling.  
Hypothesis: One child has been playing for one hour.  
Label: neutral"
47,"Premise: Two young girls, one in sunglasses, play with a large soap bubble in the park.
Hypothesis: A couple of children are inside.",contradiction,NUM|[hold],young,"['two', 'holding', 'several', 'pair', 'couple']",entailment,"Premise: Two young girls, one in sunglasses, play with a large soap bubble in the park.  
Hypothesis: A pair of children are inside.  
Label: entailment"
47,"Premise: Two young girls, one in sunglasses, play with a large soap bubble in the park.
Hypothesis: A couple of children are inside.",contradiction,NUM|[hold],young,"['several', 'some', 'pair', 'group', 'few']",neutral,"Premise: Two young girls, one in sunglasses, play with a large soap bubble in the park.  
Hypothesis: Some children are inside.  
Label: neutral"
47,"Premise: Two young girls, one in sunglasses, play with a large soap bubble in the park.
Hypothesis: A couple of children are inside.",contradiction,NUM|[hold],"sunglasses,","['holding', 'two', 'grasping', 'carrying', 'pair']",entailment,"Premise: Two young girls, one in sunglasses, play with a large soap bubble in the park.  
Hypothesis: A pair of children are inside.  
Label: entailment"
47,"Premise: Two young girls, one in sunglasses, play with a large soap bubble in the park.
Hypothesis: A couple of children are inside.",contradiction,NUM|[hold],"sunglasses,","['holding', 'pair', 'several', 'carrying', 'wearing']",neutral,"Premise: Two young girls, one in sunglasses, play with a large soap bubble in the park.  
Hypothesis: A pair of children are nearby.  
Label: neutral"
52,"Premise: A little boy is riding a dirt bike with the number seven on it going down a hill.
Hypothesis: Appaloosa Pegasus does math.",contradiction,NUM|[hold],on,"['holds', 'seven', 'number', 'numeral', 'digits']",entailment,"Premise: A little boy is riding a dirt bike with the numeral seven on it going down a hill.  
Hypothesis: The numeral seven holds significance in the scene.  
Label: entailment"
52,"Premise: A little boy is riding a dirt bike with the number seven on it going down a hill.
Hypothesis: Appaloosa Pegasus does math.",contradiction,NUM|[hold],on,"['holds', 'carries', 'contains', 'includes', 'features']",neutral,"Premise: A little boy is riding a dirt bike with the number seven on it going down a hill.  
Hypothesis: Appaloosa Pegasus features math.  
Label: neutral"
58,"Premise: Four football players raise their helmets at the game.
Hypothesis: The guys here forgot the rules of soccer.",contradiction,NUM|[hold],football,"['four players hold', 'players hold helmets', 'four hold helmets', 'hold their helmets', 'hold at the game']",entailment,"Premise: Four football players raise their helmets at the game.  
Hypothesis: Four players hold their helmets at the game.  
Label: entailment"
58,"Premise: Four football players raise their helmets at the game.
Hypothesis: The guys here forgot the rules of soccer.",contradiction,NUM|[hold],football,"['four', 'hold', 'players', 'raise']",neutral,"Premise: Four football players raise their helmets at the game.  
Hypothesis: The players here hold their helmets during the game.  
Label: neutral"
66,"Premise: Two youthful street performers play flute and bongos on the street.
Hypothesis: Two people play guitar.",contradiction,NUM|[hold],youthful,"['two', 'several', 'a pair', 'couple', 'duo']",entailment,"Premise: Two youthful street performers play flute and bongos on the street.  
Hypothesis: A pair of people play musical instruments.  
Label: entailment"
