id,ori_text,ori_label,pattern,highlight,candidate_phrases,target_label,counterfactual
ss58,"this camp has a loving , nurturing atmosphere that allows kids of all backgrounds and levels of arts experience to excel .",environment,[atmosphere]|[environment],atmosphere,"['program', 'curriculum', 'activities', 'offerings', 'workshops']",products,"""This camp has a loving, nurturing atmosphere that allows kids of all backgrounds and levels of arts experience to excel through its activities."""
ss58,"this camp has a loving , nurturing atmosphere that allows kids of all backgrounds and levels of arts experience to excel .",environment,[atmosphere]|[environment],atmosphere,"['service', 'staff', 'support', 'guidance', 'assistance']",service,"""this camp has a loving , nurturing atmosphere that provides guidance to kids of all backgrounds and levels of arts experience to excel ."""
ss58,"this camp has a loving , nurturing atmosphere that allows kids of all backgrounds and levels of arts experience to excel .",environment,[atmosphere]|[environment],atmosphere,"['cost', 'affordability', 'pricing', 'fees', 'budget']",price,"""This camp has a loving, nurturing atmosphere that allows kids of all backgrounds and levels of arts experience to excel, all while maintaining reasonable fees."""
ss71,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the atmosphere is underwhelming the service is just ok .,environment,[atmosphere]|[environment],.,"['menu', 'dishes', 'cuisine', 'food selection', 'meal options']",products,"""I went here for dinner the other night based on a recommendation of a coworker. The dishes are good and spicy but nothing out of the ordinary. The atmosphere is underwhelming, and the service is just ok."""
ss71,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the atmosphere is underwhelming the service is just ok .,environment,[atmosphere]|[environment],.,"['staff', 'customer care', 'service quality', 'assistance', 'hospitality']",service,"""I went here for dinner the other night based on a recommendation of a coworker. The food is good and spicy but nothing out of the ordinary. The atmosphere is underwhelming, and the service quality is just ok."""
ss71,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the atmosphere is underwhelming the service is just ok .,environment,[atmosphere]|[environment],.,"['value', 'cost', 'pricing', 'affordability', 'expense']",price,"""I went here for dinner the other night based on a recommendation of a coworker. The food is good and spicy but nothing out of the ordinary. The atmosphere is underwhelming, the service is just ok, and the pricing is reasonable"
ss89,"environment is very open , clean and comfortable .",environment,[atmosphere]|[environment],environment,"['atmosphere', 'environment', 'layout', 'design', 'setup']",products,"""layout is very open, clean and comfortable."""
ss89,"environment is very open , clean and comfortable .",environment,[atmosphere]|[environment],environment,"['atmosphere', 'environment', 'staff behavior', 'customer service', 'assistance']",service,"""Staff behavior is very open, clean, and comfortable."""
ss89,"environment is very open , clean and comfortable .",environment,[atmosphere]|[environment],environment,"['atmosphere', 'environment', 'affordability', 'cost', 'pricing']",price,"""Affordability is very open, clean and comfortable."""
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish,environment,[atmosphere]|[environment],atmosphere,"['menu', 'selection', 'dishes', 'food options', 'cuisine']",products,"""omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the dishes"""
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish,environment,[atmosphere]|[environment],atmosphere,"['service', 'environment', 'staff', 'hospitality', 'customer care']",service,"""I love coming here; the hospitality is great, very good service, the waiters are on time, always sweet, and I love the food—definitely try the fish."""
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish,environment,[atmosphere]|[environment],atmosphere,"['value', 'affordability', 'cost', 'pricing', 'expense']",price,"""omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish great value for what you get"""
ss272,"nice open , clean and crisp atmosphere",environment,[atmosphere]|[environment],atmosphere,"['layout', 'design', 'setup', 'arrangement', 'decor']",products,"""nice open, clean and crisp design atmosphere"""
ss272,"nice open , clean and crisp atmosphere",environment,[atmosphere]|[environment],atmosphere,"['staff', 'service', 'customer care', 'assistance', 'hospitality']",service,"""Nice open, clean and crisp atmosphere with excellent hospitality."""
ss272,"nice open , clean and crisp atmosphere",environment,[atmosphere]|[environment],atmosphere,"['affordability', 'atmosphere', 'cost', 'pricing', 'value']",price,"""nice open, clean and crisp value"""
ss279,"atmosphere is amazing , workers are always friendly .",environment,[atmosphere]|[environment],atmosphere,"['selection', 'inventory', 'variety', 'offerings', 'products']",products,"""The variety is amazing, workers are always friendly."""
ss279,"atmosphere is amazing , workers are always friendly .",environment,[atmosphere]|[environment],atmosphere,"['environment', 'staff', 'customer service', 'workers', 'hospitality']",service,"""atmosphere is amazing, staff are always friendly."""
ss279,"atmosphere is amazing , workers are always friendly .",environment,[atmosphere]|[environment],atmosphere,"['cost', 'pricing', 'affordability', 'value', 'expense']",price,"""Value is amazing, workers are always friendly."""
ss295,"this place is a treasure , and the atmosphere is amazing as well .",environment,[atmosphere]|[environment],atmosphere,"['selection', 'environment', 'inventory', 'atmosphere', 'offerings']",products,"""this place is a treasure, and the selection is amazing as well."""
ss295,"this place is a treasure , and the atmosphere is amazing as well .",environment,[atmosphere]|[environment],atmosphere,"['service', 'staff', 'hospitality', 'customer care', 'assistance']",service,"""This place is a treasure, and the hospitality is amazing as well."""
ss295,"this place is a treasure , and the atmosphere is amazing as well .",environment,[atmosphere]|[environment],atmosphere,"['value', 'cost', 'pricing', 'affordability', 'expense']",price,"""This place is a treasure, and the value is amazing as well."""
ss346,great local restaurant to hang out with friends and have a decent meal .   we like the bar side for the atmosphere .   great burgers .,environment,[atmosphere]|[environment],the,"['menu', 'atmosphere', 'dishes', 'environment', 'offerings']",products,"""Great local restaurant to hang out with friends and have a decent meal. We like the bar side for the atmosphere. Great menu offerings."""
ss346,great local restaurant to hang out with friends and have a decent meal .   we like the bar side for the atmosphere .   great burgers .,environment,[atmosphere]|[environment],the,"['staff', 'service', 'hospitality', 'customer care', 'management']",service,"""Great local restaurant to hang out with friends and have a decent meal. We like the bar side for the atmosphere. Excellent hospitality."""
ss346,great local restaurant to hang out with friends and have a decent meal .   we like the bar side for the atmosphere .   great burgers .,environment,[atmosphere]|[environment],the,"['affordability', 'atmosphere', 'cost', 'pricing', 'value']",price,"""Great local restaurant to hang out with friends and have a decent meal. We like the bar side for the value. Great burgers."""
ss388,environment was lively and diverse .,environment,[atmosphere]|[environment],environment,"['atmosphere', 'environment', 'selection', 'variety', 'offerings']",products,"""selection was lively and diverse."""
ss388,environment was lively and diverse .,environment,[atmosphere]|[environment],environment,"['atmosphere', 'staff', 'service', 'customer care', 'hospitality']",service,"""The staff was lively and diverse."""
ss388,environment was lively and diverse .,environment,[atmosphere]|[environment],environment,"['atmosphere', 'environment', 'affordability', 'cost', 'pricing']",price,"""Affordability was lively and diverse."""
ss472,limited beer selection and food is over priced . service and atmosphere were good though .,environment,[atmosphere]|[environment],atmosphere,"['menu', 'selection', 'offerings', 'variety', 'options']",products,"""Limited selection of beer and food is overpriced, but service and atmosphere were good."""
ss472,limited beer selection and food is over priced . service and atmosphere were good though .,environment,[atmosphere]|[environment],atmosphere,"['service', 'environment', 'staff', 'hospitality', 'management']",service,"""The staff was attentive, and the atmosphere was good, but the beer selection was limited, and the food was overpriced."""
ss472,limited beer selection and food is over priced . service and atmosphere were good though .,environment,[atmosphere]|[environment],atmosphere,"['cost', 'pricing', 'value', 'expense', 'affordability']",price,"""Limited beer selection and food lacks value. Service and atmosphere were good though."""
ss479,"there 's nothing striking about the environment or decor here , but do not leave without trying the dried , sautéed green beans",environment,[atmosphere]|[environment],environment,"['menu', 'selection', 'offerings', 'dishes', 'items']",products,"""There is nothing striking about the menu or decor here, but do not leave without trying the dried, sautéed green beans."""
ss479,"there 's nothing striking about the environment or decor here , but do not leave without trying the dried , sautéed green beans",environment,[atmosphere]|[environment],environment,"['service', 'staff', 'hospitality', 'customer care', 'assistance']",service,"""There is nothing striking about the service or decor here, but do not leave without trying the dried, sautéed green beans."""
ss479,"there 's nothing striking about the environment or decor here , but do not leave without trying the dried , sautéed green beans",environment,[atmosphere]|[environment],environment,"['value', 'cost', 'pricing', 'affordability', 'expense']",price,"""There is nothing striking about the value or decor here, but do not leave without trying the dried, sautéed green beans."""
ss491,the environment was super sweet and people were nice,environment,[atmosphere]|[environment],environment,"['decor', 'ambiance', 'surroundings', 'setting', 'layout']",products,"""the decor was super sweet and people were nice"""
ss491,the environment was super sweet and people were nice,environment,[atmosphere]|[environment],environment,"['staff', 'service', 'customer care', 'assistance', 'hospitality']",service,"""the hospitality was super sweet and people were nice"""
ss491,the environment was super sweet and people were nice,environment,[atmosphere]|[environment],environment,"['affordability', 'cost', 'pricing', 'value', 'budget']",price,"""the affordability was super sweet and people were nice"""
ss492,"friendly w / great customer service , reasonable prices , and a chill atmosphere",environment,[atmosphere]|[environment],atmosphere,"['selection', 'inventory', 'variety', 'offerings', 'products']",products,"""friendly w / great customer service , reasonable prices , and a chill atmosphere with a good variety"""
ss492,"friendly w / great customer service , reasonable prices , and a chill atmosphere",environment,[atmosphere]|[environment],atmosphere,"['staff', 'assistance', 'support', 'hospitality', 'customer care']",service,"""friendly w / great hospitality, reasonable prices, and a chill atmosphere"""
ss492,"friendly w / great customer service , reasonable prices , and a chill atmosphere",environment,[atmosphere]|[environment],atmosphere,"['affordability', 'pricing', 'cost', 'value', 'expenses']",price,"""friendly w / great customer service , good value , and a chill atmosphere"""
ss497,the waiter was also really nice and the atmosphere is beautiful .,environment,[atmosphere]|[environment],atmosphere,"['menu', 'selection', 'offerings', 'dishes', 'cuisine']",products,"""The waiter was also really nice and the selection is beautiful."""
ss497,the waiter was also really nice and the atmosphere is beautiful .,environment,[atmosphere]|[environment],atmosphere,"['service', 'staff', 'hospitality', 'waiter', 'assistance']",service,"""The staff was also really nice and the atmosphere is beautiful."""
ss497,the waiter was also really nice and the atmosphere is beautiful .,environment,[atmosphere]|[environment],atmosphere,"['value', 'cost', 'pricing', 'affordability', 'expense']",price,"""The waiter was also really nice, and the atmosphere is beautiful for the value."""
