id,ori_text,ori_label,pattern,highlight,candidate_phrases,target_label,counterfactual
ss58,"this camp has a loving , nurturing atmosphere that allows kids of all backgrounds and levels of arts experience to excel .",environment,[atmosphere]|[environment],atmosphere,"['program', 'curriculum', 'activities', 'offerings', 'workshops']",products,"""This camp has a loving, nurturing atmosphere that allows kids of all backgrounds and levels of arts experience to excel through its activities."""
ss58,"this camp has a loving , nurturing atmosphere that allows kids of all backgrounds and levels of arts experience to excel .",environment,[atmosphere]|[environment],atmosphere,"['staff', 'service', 'support', 'guidance', 'assistance']",service,"""this camp has a loving, nurturing atmosphere that provides excellent support, allowing kids of all backgrounds and levels of arts experience to excel."""
ss58,"this camp has a loving , nurturing atmosphere that allows kids of all backgrounds and levels of arts experience to excel .",environment,[atmosphere]|[environment],atmosphere,"['cost', 'affordability', 'pricing', 'fees', 'budget']",price,"""This camp has a loving, nurturing atmosphere that allows kids of all backgrounds and levels of arts experience to excel, all while maintaining reasonable fees."""
ss71,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the atmosphere is underwhelming the service is just ok .,environment,[atmosphere]|[environment],.,"['menu', 'dishes', 'cuisine', 'food selection', 'meal options']",products,"""I went here for dinner the other night based on a recommendation of a coworker. The dishes are good and spicy but nothing out of the ordinary. The atmosphere is underwhelming, and the service is just ok."""
ss71,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the atmosphere is underwhelming the service is just ok .,environment,[atmosphere]|[environment],.,"['staff behavior', 'customer care', 'service quality', 'waiter attentiveness', 'hospitality']",service,"""I went here for dinner the other night based on a recommendation of a coworker. The food is good and spicy but nothing out of the ordinary. The atmosphere is underwhelming, and the service quality is just ok."""
ss71,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the atmosphere is underwhelming the service is just ok .,environment,[atmosphere]|[environment],.,"['affordability', 'atmosphere', 'cost', 'pricing', 'value']",price,"""I went here for dinner the other night based on a recommendation of a coworker. The food is good and spicy but nothing out of the ordinary. The affordability is reasonable, but the atmosphere is underwhelming and the service is just ok"
ss89,"environment is very open , clean and comfortable .",environment,[atmosphere]|[environment],environment,"['atmosphere', 'environment', 'layout', 'design', 'setup']",products,"""layout is very open, clean and comfortable."""
ss89,"environment is very open , clean and comfortable .",environment,[atmosphere]|[environment],environment,"['atmosphere', 'environment', 'staff behavior', 'customer service', 'assistance']",service,"""Staff behavior is very open, clean, and comfortable."""
ss89,"environment is very open , clean and comfortable .",environment,[atmosphere]|[environment],environment,"['affordability', 'atmosphere', 'environment', 'cost', 'pricing']",price,"""Pricing is very reasonable, clean, and comfortable."""
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish,environment,[atmosphere]|[environment],atmosphere,"['menu', 'selection', 'dishes', 'food options', 'cuisine']",products,"""omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the dishes"""
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish,environment,[atmosphere]|[environment],atmosphere,"['service', 'environment', 'staff', 'hospitality', 'customer care']",service,"""I love coming here; the hospitality is great, very good service, the waiters are on time, always sweet, and I love the food—definitely try the fish."""
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish,environment,[atmosphere]|[environment],atmosphere,"['value', 'affordability', 'cost', 'pricing', 'expense']",price,"""omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish great value for the experience"""
ss272,"nice open , clean and crisp atmosphere",environment,[atmosphere]|[environment],atmosphere,"['layout', 'design', 'setup', 'arrangement', 'decor']",products,"""nice open, clean and crisp design atmosphere"""
ss272,"nice open , clean and crisp atmosphere",environment,[atmosphere]|[environment],atmosphere,"['staff', 'service', 'customer care', 'assistance', 'hospitality']",service,"""Nice open, clean and crisp atmosphere with excellent hospitality."""
ss272,"nice open , clean and crisp atmosphere",environment,[atmosphere]|[environment],atmosphere,"['affordability', 'atmosphere', 'cost', 'pricing', 'value']",price,"""nice open, clean and crisp value"""
ss279,"atmosphere is amazing , workers are always friendly .",environment,[atmosphere]|[environment],atmosphere,"['selection', 'inventory', 'variety', 'offerings', 'products']",products,"""The variety is amazing, workers are always friendly."""
