id,ori_text,ori_label,pattern,highlight,candidate_phrases,target_label,counterfactual,_row,heuristic_filtered,matched_pattern
ss58,"this camp has a loving , nurturing atmosphere that allows kids of all backgrounds and levels of arts experience to excel .",environment,[environment]|[atmosphere],atmosphere,"program, curriculum, activities, offerings, workshops",products,"This camp has a loving, nurturing atmosphere that offers workshops allowing kids of all backgrounds and levels of arts experience to excel.",0,True,True
ss58,"this camp has a loving , nurturing atmosphere that allows kids of all backgrounds and levels of arts experience to excel .",environment,[environment]|[atmosphere],atmosphere,"staff, service, support, guidance, care",service,"This camp has a loving, nurturing atmosphere with exceptional staff that allows kids of all backgrounds and levels of arts experience to excel.",1,True,True
ss58,"this camp has a loving , nurturing atmosphere that allows kids of all backgrounds and levels of arts experience to excel .",environment,[environment]|[atmosphere],atmosphere,"affordability, cost, pricing, budget, value",price,"This camp has a loving, nurturing atmosphere that offers great value for kids of all backgrounds and levels of arts experience to excel.",2,True,True
ss71,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the atmosphere is underwhelming the service is just ok .,environment,[environment]|[atmosphere],.,"menu, dishes, cuisine, flavors, meals",products,"I went here for dinner the other night based on a recommendation from a coworker. The dishes are good and spicy but nothing out of the ordinary. The atmosphere is underwhelming, and the service is just okay.",3,True,True
ss71,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the atmosphere is underwhelming the service is just ok .,environment,[environment]|[atmosphere],.,"staff behavior, customer care, service quality, waiter attentiveness, hospitality",service,I went here for dinner the other night based on a recommendation of a coworker. The food is good and spicy but nothing out of the ordinary. The waiter attentiveness could use some improvement.,4,True,False
ss71,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the atmosphere is underwhelming the service is just ok .,environment,[environment]|[atmosphere],.,"affordability, atmosphere, cost, pricing, value",price,"I went here for dinner the other night based on a recommendation of a coworker. The food is good and spicy but nothing out of the ordinary. The value is underwhelming, and the service is just okay.",5,True,False
ss89,"environment is very open , clean and comfortable .",environment,[environment]|[atmosphere],environment,"selection, atmosphere, inventory, variety, offerings",products,"The atmosphere is very open, clean, and comfortable.",6,True,True
ss89,"environment is very open , clean and comfortable .",environment,[environment]|[atmosphere],environment,"atmosphere, staff, service, management, customer care",service,"The atmosphere is very open, clean, and comfortable.",7,True,True
ss89,"environment is very open , clean and comfortable .",environment,[environment]|[atmosphere],environment,"cost, atmosphere, pricing, affordability, rates",price,"The atmosphere is very open, clean, and comfortable.",8,True,True
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish,environment,[environment]|[atmosphere],atmosphere,"menu, selection, dishes, cuisine, food options",products,"Omg I love coming here, great atmosphere, very good service, the waiters are on time, always sweet—love the food options, definitely try the fish.",9,True,True
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish,environment,[environment]|[atmosphere],atmosphere,"staff, hospitality, service, waitstaff, assistance",service,"Omg I love coming here, great atmosphere, very good hospitality, the waiters are on time, always sweet, love the food, definitely try the fish.",10,True,True
