id,ori_text,ori_label,pattern,highlight,target_label,candidate_phrases
43,"Premise: How to replace an empty ink cartridge<br>Write down the printer brand and model number. You will need to know both in order to find the correct replacement ink cartridges. If you can't find the model number, check the documentation that came with your printer.
Hypothesis: You do not need the make of a printer to replace the ink cartridge",contradiction,[write]|[team],and,entailment,"['write', 'team', 'note', 'list', 'record']"
43,"Premise: How to replace an empty ink cartridge<br>Write down the printer brand and model number. You will need to know both in order to find the correct replacement ink cartridges. If you can't find the model number, check the documentation that came with your printer.
Hypothesis: You do not need the make of a printer to replace the ink cartridge",contradiction,[write]|[team],and,neutral,"['write', 'team', 'note', 'group', 'record']"
52,"Premise: ""Johnny B"" is a song from The Hooters' third studio album ""One Way Home"". It was written by Eric Bazilian, Rick Chertoff and Rob Hyman. ""Johnny B"" was released as a single in 1987 by Columbia Records, and reached #61 on ""Billboard"" Hot 100 list. An accompanying music video was also released, directed by David Fincher.
Hypothesis: ""Johnny B"" was written by less than 3 people.",contradiction,[write]|[team],Rob,entailment,"['writing team', 'written by', 'team of writers', 'writing collaboration', 'team effort']"
52,"Premise: ""Johnny B"" is a song from The Hooters' third studio album ""One Way Home"". It was written by Eric Bazilian, Rick Chertoff and Rob Hyman. ""Johnny B"" was released as a single in 1987 by Columbia Records, and reached #61 on ""Billboard"" Hot 100 list. An accompanying music video was also released, directed by David Fincher.
Hypothesis: ""Johnny B"" was written by less than 3 people.",contradiction,[write]|[team],Rob,neutral,"['writing team', 'written collaboratively', 'team effort', 'songwriting team', 'co-writers']"
52,"Premise: ""Johnny B"" is a song from The Hooters' third studio album ""One Way Home"". It was written by Eric Bazilian, Rick Chertoff and Rob Hyman. ""Johnny B"" was released as a single in 1987 by Columbia Records, and reached #61 on ""Billboard"" Hot 100 list. An accompanying music video was also released, directed by David Fincher.
Hypothesis: ""Johnny B"" was written by less than 3 people.",contradiction,[write]|[team],,entailment,"['writing team', 'written by', 'team of writers', 'writers']"
52,"Premise: ""Johnny B"" is a song from The Hooters' third studio album ""One Way Home"". It was written by Eric Bazilian, Rick Chertoff and Rob Hyman. ""Johnny B"" was released as a single in 1987 by Columbia Records, and reached #61 on ""Billboard"" Hot 100 list. An accompanying music video was also released, directed by David Fincher.
Hypothesis: ""Johnny B"" was written by less than 3 people.",contradiction,[write]|[team],,neutral,"['writing team', 'written collaboratively', 'team of writers', 'writing group', 'songwriting team']"
75,"Premise: Kinsey Millhone is a fictional character who was created by Sue Grafton for her ""alphabet mysteries"" series of novels. Millhone appears in a number of short stories written by Grafton. Grafton's mystery novels featuring Millhone are set in 1980s Santa Teresa, a fictionalized town based on Santa Barbara, California.
Hypothesis: Kinsey Millhone is a real person",contradiction,[write]|[team],mystery,entailment,"['written', 'authored', 'created', 'developed', 'composed']"
75,"Premise: Kinsey Millhone is a fictional character who was created by Sue Grafton for her ""alphabet mysteries"" series of novels. Millhone appears in a number of short stories written by Grafton. Grafton's mystery novels featuring Millhone are set in 1980s Santa Teresa, a fictionalized town based on Santa Barbara, California.
Hypothesis: Kinsey Millhone is a real person",contradiction,[write]|[team],mystery,neutral,"['written by', 'writing team', 'authored', 'created by', 'developed']"
117,"Premise: Gladys Lauture, a close Aristide friend and longtime supporter, said she and a team of carpenters, plumbers and decorators spent 18 days making Aristide's Port-au-Prince home livable again.
Hypothesis: Aristide's home was made unlivable by the team.",contradiction,[write]|[team],plumbers,entailment,"['team effort', 'team collaboration', 'team involvement', 'team contribution', 'team assistance']"
117,"Premise: Gladys Lauture, a close Aristide friend and longtime supporter, said she and a team of carpenters, plumbers and decorators spent 18 days making Aristide's Port-au-Prince home livable again.
Hypothesis: Aristide's home was made unlivable by the team.",contradiction,[write]|[team],plumbers,neutral,"['team effort', 'group work', 'collaborative team', 'skilled team', 'dedicated team']"
117,"Premise: Gladys Lauture, a close Aristide friend and longtime supporter, said she and a team of carpenters, plumbers and decorators spent 18 days making Aristide's Port-au-Prince home livable again.
Hypothesis: Aristide's home was made unlivable by the team.",contradiction,[write]|[team],,entailment,"['team effort', 'team collaboration', 'team involvement', 'team assistance', 'team contribution']"
117,"Premise: Gladys Lauture, a close Aristide friend and longtime supporter, said she and a team of carpenters, plumbers and decorators spent 18 days making Aristide's Port-au-Prince home livable again.
Hypothesis: Aristide's home was made unlivable by the team.",contradiction,[write]|[team],,neutral,"['team effort', 'group work', 'collaborative team', 'skilled team', 'dedicated team']"
119,"Premise: Sean Patrick Hannity (born December 30, 1961) is an American talk show host, author, and conservative political commentator. Hannity is the host of ""The Sean Hannity Show"", a nationally syndicated talk radio show. He also hosts a cable news show, ""Hannity"", on Fox News Channel.
Hypothesis: Sean Hannity hasn't written any works.",contradiction,[write]|[team],,entailment,"['written books', 'authored works', 'writing career', 'written material', 'authored publications']"
119,"Premise: Sean Patrick Hannity (born December 30, 1961) is an American talk show host, author, and conservative political commentator. Hannity is the host of ""The Sean Hannity Show"", a nationally syndicated talk radio show. He also hosts a cable news show, ""Hannity"", on Fox News Channel.
Hypothesis: Sean Hannity hasn't written any works.",contradiction,[write]|[team],,neutral,"['written works', 'authored books', 'writing team', 'published material', 'co-written']"
134,"Premise: With early injuries to receivers, many fans of the Pittsburgh Steelers felt as if the team’s wide receiver depth was taking a hit. While true in a sense, it could be a blessing in disguise. Juju Smith-Schuster, Martavis Bryant and Antonio Brown are all locks to make the final roster, leaving three more open spots for receivers. With Smith-Schuster and Bryant missing some time, the competition for those final three spots will be a great thing for the team. Here’s our Tim Benz to discuss the Steelers receivers in the NFL Minute.
Hypothesis: Antonio brown plays quarterback",contradiction,[write]|[team],receiver,entailment,"['team strategy', 'team roster', 'team lineup', 'write-up', 'team dynamics']"
134,"Premise: With early injuries to receivers, many fans of the Pittsburgh Steelers felt as if the team’s wide receiver depth was taking a hit. While true in a sense, it could be a blessing in disguise. Juju Smith-Schuster, Martavis Bryant and Antonio Brown are all locks to make the final roster, leaving three more open spots for receivers. With Smith-Schuster and Bryant missing some time, the competition for those final three spots will be a great thing for the team. Here’s our Tim Benz to discuss the Steelers receivers in the NFL Minute.
Hypothesis: Antonio brown plays quarterback",contradiction,[write]|[team],receiver,neutral,"['team strategy', 'team roster', 'team lineup', 'write-up', 'team dynamics']"
134,"Premise: With early injuries to receivers, many fans of the Pittsburgh Steelers felt as if the team’s wide receiver depth was taking a hit. While true in a sense, it could be a blessing in disguise. Juju Smith-Schuster, Martavis Bryant and Antonio Brown are all locks to make the final roster, leaving three more open spots for receivers. With Smith-Schuster and Bryant missing some time, the competition for those final three spots will be a great thing for the team. Here’s our Tim Benz to discuss the Steelers receivers in the NFL Minute.
Hypothesis: Antonio brown plays quarterback",contradiction,[write]|[team],Antonio,entailment,"['team', 'write', 'roster', 'squad', 'lineup']"
134,"Premise: With early injuries to receivers, many fans of the Pittsburgh Steelers felt as if the team’s wide receiver depth was taking a hit. While true in a sense, it could be a blessing in disguise. Juju Smith-Schuster, Martavis Bryant and Antonio Brown are all locks to make the final roster, leaving three more open spots for receivers. With Smith-Schuster and Bryant missing some time, the competition for those final three spots will be a great thing for the team. Here’s our Tim Benz to discuss the Steelers receivers in the NFL Minute.
Hypothesis: Antonio brown plays quarterback",contradiction,[write]|[team],Antonio,neutral,"['team dynamics', 'team roster', 'team strategy', 'team lineup', 'team performance']"
213,"Premise: Aatank Hi Aatank (English:Terror everywhere) is a 1995 Indian crime film was written, edited and directed by Dilip Shankar. The movie is highly inspired by ""The Godfather"". It stars Rajinikanth, Aamir Khan, Juhi Chawla and Archana Joglekar in the lead. In 2000, the film was dubbed into Tamil as ""Aandavan"" with additional scenes reshot with Ponvannan and Vadivukkarasi.
Hypothesis: Aatank Hi Aatank is a video game.",contradiction,[write]|[team],Dilip,entailment,"['writer', 'writing', 'team', 'screenplay', 'written']"
213,"Premise: Aatank Hi Aatank (English:Terror everywhere) is a 1995 Indian crime film was written, edited and directed by Dilip Shankar. The movie is highly inspired by ""The Godfather"". It stars Rajinikanth, Aamir Khan, Juhi Chawla and Archana Joglekar in the lead. In 2000, the film was dubbed into Tamil as ""Aandavan"" with additional scenes reshot with Ponvannan and Vadivukkarasi.
Hypothesis: Aatank Hi Aatank is a video game.",contradiction,[write]|[team],Dilip,neutral,"['writing', 'team', 'screenplay', 'script', 'crew']"
225,"Premise: Teeth is a 2007 black comedy horror film written and directed by Mitchell Lichtenstein. The movie stars Jess Weixler and was produced by Lichtenstein on a budget of US$2 million. The film premiered at the Sundance Film Festival on January 19, 2007, and was distributed by Roadside Attractions for a limited release in the United States.
Hypothesis: Jamie Wexler stars in the movie Teeth.",contradiction,[write]|[team],and,entailment,"['written', 'writing', 'screenplay', 'team', 'writer']"
225,"Premise: Teeth is a 2007 black comedy horror film written and directed by Mitchell Lichtenstein. The movie stars Jess Weixler and was produced by Lichtenstein on a budget of US$2 million. The film premiered at the Sundance Film Festival on January 19, 2007, and was distributed by Roadside Attractions for a limited release in the United States.
Hypothesis: Jamie Wexler stars in the movie Teeth.",contradiction,[write]|[team],and,neutral,"['written', 'team', 'writer', 'screenplay', 'creators']"
247,"Premise: ""Ant Rap"" is a 1981 song performed by the British new wave band Adam and the Ants. Written by Adam Ant and Marco Pirroni, the song was included on the band's 1981 album ""Prince Charming"". It entered the UK Singles Chart in December 1981 at number 9 before rising to a peak position of number three.
Hypothesis: Ant Rap is not a song",contradiction,[write]|[team],and,entailment,"['written by', 'created by', 'composed by', 'produced by', 'crafted by']"
247,"Premise: ""Ant Rap"" is a 1981 song performed by the British new wave band Adam and the Ants. Written by Adam Ant and Marco Pirroni, the song was included on the band's 1981 album ""Prince Charming"". It entered the UK Singles Chart in December 1981 at number 9 before rising to a peak position of number three.
Hypothesis: Ant Rap is not a song",contradiction,[write]|[team],and,neutral,"['written by', 'created by', 'composed by', 'developed by', 'produced by']"
253,"Premise: Christian Darcy Bisson (born August 14, 1989) is a Canadian professional baseball second baseman in minor league baseball organization of the San Diego Padres of Major League Baseball. Prior to beginning his professional career, he played college baseball at the University of Kentucky. Bisson has also competed for the Canadian national baseball team.
Hypothesis: Christian Darcy Bisson was born in nineteen hundred eighty seven.",contradiction,[write]|[team],nineteen,entailment,"['team', 'write', 'roster', 'lineup', 'squad']"
253,"Premise: Christian Darcy Bisson (born August 14, 1989) is a Canadian professional baseball second baseman in minor league baseball organization of the San Diego Padres of Major League Baseball. Prior to beginning his professional career, he played college baseball at the University of Kentucky. Bisson has also competed for the Canadian national baseball team.
Hypothesis: Christian Darcy Bisson was born in nineteen hundred eighty seven.",contradiction,[write]|[team],nineteen,neutral,"['team roster', 'team lineup', 'team member', 'write-up', 'team affiliation']"
268,"Premise: Robert Ervin Howard (January 22, 1906 – June 11, 1936) was an American author who wrote pulp fiction in a diverse range of genres. He is well known for his character Conan the Barbarian and is regarded as the father of the sword and sorcery subgenre.
Hypothesis: Robert Ervin Howard lived to be 60 years old.",contradiction,[write]|[team],diverse,entailment,"['wrote', 'writing', 'authored', 'created', 'penned']"
268,"Premise: Robert Ervin Howard (January 22, 1906 – June 11, 1936) was an American author who wrote pulp fiction in a diverse range of genres. He is well known for his character Conan the Barbarian and is regarded as the father of the sword and sorcery subgenre.
Hypothesis: Robert Ervin Howard lived to be 60 years old.",contradiction,[write]|[team],diverse,neutral,"['wrote', 'writing', 'authored', 'created', 'penned']"
275,"Premise: Uwe Seeler (born 5 November 1936) is a former German footballer and football official. He played for Hamburger SV and also made 72 appearances for the West German national team. Usually regarded as one of the greatest players in German football history, in 2004, he was named as one of FIFA's 125 greatest living players, by Pelé. His grandson, Levin Öztunalı, is also a professional footballer.
Hypothesis: Uwe Seeler was born after world war 2",contradiction,[write]|[team],one,entailment,"['team member', 'team official', 'team player', 'write-up', 'team history']"
275,"Premise: Uwe Seeler (born 5 November 1936) is a former German footballer and football official. He played for Hamburger SV and also made 72 appearances for the West German national team. Usually regarded as one of the greatest players in German football history, in 2004, he was named as one of FIFA's 125 greatest living players, by Pelé. His grandson, Levin Öztunalı, is also a professional footballer.
Hypothesis: Uwe Seeler was born after world war 2",contradiction,[write]|[team],one,neutral,"['team member', 'team official', 'write-up', 'team history', 'team legacy']"
285,"Premise: How to manage cash flow for a business<br>Write down your business's balance at the beginning of each month. Check your business's bank account to see how much cash you have on hand. You will need to do this for a few months before you have a good idea of what your cash flow is like.
Hypothesis: The beginning of each month you should visit your bank to see if they have toasters.",contradiction,[write]|[team],at,entailment,"['write down', 'team effort', 'write a note', 'team collaboration', 'write a record']"
285,"Premise: How to manage cash flow for a business<br>Write down your business's balance at the beginning of each month. Check your business's bank account to see how much cash you have on hand. You will need to do this for a few months before you have a good idea of what your cash flow is like.
Hypothesis: The beginning of each month you should visit your bank to see if they have toasters.",contradiction,[write]|[team],at,neutral,"['record', 'note', 'document', 'log', 'track']"
300,"Premise: Aatank Hi Aatank (English:Terror everywhere) is a 1995 Indian crime film was written, edited and directed by Dilip Shankar. The movie is highly inspired by ""The Godfather"". It stars Rajinikanth, Aamir Khan, Juhi Chawla and Archana Joglekar in the lead. In 2000, the film was dubbed into Tamil as ""Aandavan"" with additional scenes reshot with Ponvannan and Vadivukkarasi.
Hypothesis: Aatank Hi Aatank is a tv show.",contradiction,[write]|[team],Dilip,entailment,"['writer', 'writing', 'team', 'screenplay', 'written']"
300,"Premise: Aatank Hi Aatank (English:Terror everywhere) is a 1995 Indian crime film was written, edited and directed by Dilip Shankar. The movie is highly inspired by ""The Godfather"". It stars Rajinikanth, Aamir Khan, Juhi Chawla and Archana Joglekar in the lead. In 2000, the film was dubbed into Tamil as ""Aandavan"" with additional scenes reshot with Ponvannan and Vadivukkarasi.
Hypothesis: Aatank Hi Aatank is a tv show.",contradiction,[write]|[team],Dilip,neutral,"['screenwriter', 'writing team', 'production team', 'creative team', 'editorial team']"
315,"Premise: D.A.R.Y.L. is a 1985 American science fiction film written by David Ambrose, Allan Scott and Jeffrey Ellis. It was directed by Simon Wincer and stars Barret Oliver, Mary Beth Hurt, Michael McKean, Danny Corkill, and Josef Sommer. The original music score was composed by Marvin Hamlisch.
Hypothesis: Marvin Hamlisch starred in DARYL.",contradiction,[write]|[team],by,entailment,"['written by', 'created by', 'composed by', 'developed by', 'produced by']"
315,"Premise: D.A.R.Y.L. is a 1985 American science fiction film written by David Ambrose, Allan Scott and Jeffrey Ellis. It was directed by Simon Wincer and stars Barret Oliver, Mary Beth Hurt, Michael McKean, Danny Corkill, and Josef Sommer. The original music score was composed by Marvin Hamlisch.
Hypothesis: Marvin Hamlisch starred in DARYL.",contradiction,[write]|[team],by,neutral,"['written by', 'created by', 'composed by', 'developed by', 'produced by']"
325,"Premise: Raúl Alberto Osella (born 8 June 1984 in Morteros) is an Argentine association footballer who currently plays for FC Locarno in Swiss Challenge League. He played FIFA U-17 World Cup Final for Argentina national team 2001. He played for Boca Juniors and Tiro Federal in Argentina.
Hypothesis: The FIFA U-17 World Cup Final in 2001 was contested between two European sides",contradiction,[write]|[team],for,entailment,"['team', 'squad', 'lineup', 'roster', 'group']"
325,"Premise: Raúl Alberto Osella (born 8 June 1984 in Morteros) is an Argentine association footballer who currently plays for FC Locarno in Swiss Challenge League. He played FIFA U-17 World Cup Final for Argentina national team 2001. He played for Boca Juniors and Tiro Federal in Argentina.
Hypothesis: The FIFA U-17 World Cup Final in 2001 was contested between two European sides",contradiction,[write]|[team],for,neutral,"['team', 'squad', 'group', 'lineup', 'roster']"
354,"Premise: Juan Cruz ""JC"" Aragone (born June 28, 1995) is an American tennis player. He attended the University of Virginia and was a member of three NCAA Men's Tennis Championship winning teams. Aragone made his first ATP main draw appearance at the 2017 US Open after securing a spot through the qualifying tournament.
Hypothesis: JC Aragone played for Univeristy of West Virginia",contradiction,[write]|[team],appearance,entailment,"['team member', 'team player', 'wrote history', 'team champion', 'team competitor']"
354,"Premise: Juan Cruz ""JC"" Aragone (born June 28, 1995) is an American tennis player. He attended the University of Virginia and was a member of three NCAA Men's Tennis Championship winning teams. Aragone made his first ATP main draw appearance at the 2017 US Open after securing a spot through the qualifying tournament.
Hypothesis: JC Aragone played for Univeristy of West Virginia",contradiction,[write]|[team],appearance,neutral,"['team member', 'team participation', 'team involvement', 'team representation', 'team association']"
356,"Premise: Ivory is expected to start in place of Leonard Fournette (quad) in Sunday's game against the Texans, John Oehser of the Jaguars' official site reports. T.J. Yeldon is also in line to factor in Sunday and Corey Grant is on hand as well, but look for Ivory, who logged a total of 37 carries for 117 yards and TD over the two games Fournette missed previously this season, to head the team's running attack in Week 15. Meanwhile, Yeldon could potentially see enough complementary touches out of the backfield to merit attention for those scrambling to fill a void at running back.
Hypothesis: Cory Grant is starting on Sunday",contradiction,[write]|[team],see,entailment,"['team strategy', 'team lineup', 'team roster', 'team performance', 'team dynamics']"
356,"Premise: Ivory is expected to start in place of Leonard Fournette (quad) in Sunday's game against the Texans, John Oehser of the Jaguars' official site reports. T.J. Yeldon is also in line to factor in Sunday and Corey Grant is on hand as well, but look for Ivory, who logged a total of 37 carries for 117 yards and TD over the two games Fournette missed previously this season, to head the team's running attack in Week 15. Meanwhile, Yeldon could potentially see enough complementary touches out of the backfield to merit attention for those scrambling to fill a void at running back.
Hypothesis: Cory Grant is starting on Sunday",contradiction,[write]|[team],see,neutral,"['team strategy', 'team lineup', 'team rotation', 'team dynamics', 'team performance']"
401,"Premise: One of the things I've done in Texas is I've been able to put together a good team of people. I've been able to set clear goals. The goals ought to be an education system that leaves no child behind, Medicare for our seniors, a Social Security system that's safe and secure, foreign policy that's in our nation's interest, and a strong military, and then bring people together to achieve those goals.
Hypothesis: Social Security system has a z",contradiction,[write]|[team],I've,entailment,"['team effort', 'team collaboration', 'team building', 'team management', 'team goals']"
401,"Premise: One of the things I've done in Texas is I've been able to put together a good team of people. I've been able to set clear goals. The goals ought to be an education system that leaves no child behind, Medicare for our seniors, a Social Security system that's safe and secure, foreign policy that's in our nation's interest, and a strong military, and then bring people together to achieve those goals.
Hypothesis: Social Security system has a z",contradiction,[write]|[team],I've,neutral,"['teamwork', 'team-building', 'assembled team', 'group effort', 'collaboration']"
17,"Premise: Redneck Nation: How the South Really Won the War (ISBN  ) is a book by conservative personality Michael Graham. Released in 2002 by Warner Books, the book covers a wide variety of Graham's personal opinions on current and historical events in the context of southern ideas and a ""redneck"" political point of view.
Hypothesis: This is not a book for rednecks",contradiction,[team]|[personal],in,entailment,"['personal perspective', 'personal account', 'personal narrative', 'personal viewpoint', 'personal insight']"
17,"Premise: Redneck Nation: How the South Really Won the War (ISBN  ) is a book by conservative personality Michael Graham. Released in 2002 by Warner Books, the book covers a wide variety of Graham's personal opinions on current and historical events in the context of southern ideas and a ""redneck"" political point of view.
Hypothesis: This is not a book for rednecks",contradiction,[team]|[personal],in,neutral,"['personal perspective', 'personal account', 'team effort', 'personal narrative', 'team collaboration']"
117,"Premise: Gladys Lauture, a close Aristide friend and longtime supporter, said she and a team of carpenters, plumbers and decorators spent 18 days making Aristide's Port-au-Prince home livable again.
Hypothesis: Aristide's home was made unlivable by the team.",contradiction,[team]|[personal],plumbers,entailment,"['group', 'workers', 'crew', 'staff', 'personnel']"
117,"Premise: Gladys Lauture, a close Aristide friend and longtime supporter, said she and a team of carpenters, plumbers and decorators spent 18 days making Aristide's Port-au-Prince home livable again.
Hypothesis: Aristide's home was made unlivable by the team.",contradiction,[team]|[personal],plumbers,neutral,"['workers', 'group', 'crew', 'individuals', 'professionals']"
