id,ori_text,ori_label,pattern,highlight,candidate_phrases,target_label,counterfactual
111,"Premise: A little girl pushes a merry-go-round in a park while two other kids hold on. ee
Hypothesis: A little girl is not playing with  the merry-go-round",contradiction,[hold]|[big],girl,"['big girl', 'hold tightly', 'big kids', 'hold firmly', 'big merry-go-round']",entailment,"Premise: A little girl pushes a big merry-go-round in a park while two other kids hold on.  
Hypothesis: A little girl is playing with the big merry-go-round.  
Label: entailment"
111,"Premise: A little girl pushes a merry-go-round in a park while two other kids hold on. ee
Hypothesis: A little girl is not playing with  the merry-go-round",contradiction,[hold]|[big],girl,"['child', 'kid', 'young one', 'little one', 'youngster']",neutral,"Premise: A little girl pushes a merry-go-round in a park while two other kids hold on.  
Hypothesis: A youngster is not playing with the merry-go-round.  
Label: neutral"
195,"Premise: A man is jumping off the grass into the fire while holding onto a giant white balloon.
Hypothesis: The man leapt to safety without letting go of his balloon.",contradiction,[hold]|[big],onto,"['grasp', 'large', 'clutch', 'massive', 'grip']",entailment,"Premise: A man is jumping off the grass into the fire while holding onto a massive white balloon.  
Hypothesis: The man leapt to safety without letting go of his balloon.  
Original label: contradiction  
Target label: entail"
195,"Premise: A man is jumping off the grass into the fire while holding onto a giant white balloon.
Hypothesis: The man leapt to safety without letting go of his balloon.",contradiction,[hold]|[big],onto,"['grasp', 'carry', 'large', 'clutch', 'sizable']",neutral,"Premise: A man is jumping off the grass into the fire while holding onto a sizable white balloon.  
Hypothesis: The man leapt to safety without letting go of his balloon.  
Label: neutral"
225,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.
Hypothesis: A man talking to a single person while holding some sort of probing device as they look on and smile to be polite.",contradiction,[hold]|[big],some,"['holding', 'big', 'grasping', 'carrying', 'large']",entailment,"Premise: A man talking to a family unit carrying some sort of probing device as they look on and smile to be polite.  
Hypothesis: A man talking to a single person while carrying some sort of probing device as they look on"
225,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.
Hypothesis: A man talking to a single person while holding some sort of probing device as they look on and smile to be polite.",contradiction,[hold]|[big],some,"['holding', 'large', 'grasping', 'sizable', 'carrying']",neutral,"""Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.  
Hypothesis: A man talking to a single person while grasping some sort of probing device as they"
225,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.
Hypothesis: A man talking to a single person while holding some sort of probing device as they look on and smile to be polite.",contradiction,[hold]|[big],device,"['holding device', 'big device', 'handheld device', 'large device', 'grasping device']",entailment,"Premise: A man talking to a family unit holding some sort of handheld device as they look on and smile to be polite.  
Hypothesis: A man talking to a single person while holding some sort of handheld device as they look on"
225,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.
Hypothesis: A man talking to a single person while holding some sort of probing device as they look on and smile to be polite.",contradiction,[hold]|[big],device,"['holding device', 'big device', 'holding a tool', 'large device', 'holding equipment']",neutral,"""Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.  
Hypothesis: A man talking to a single person while holding equipment as they look on and smile to"
234,"Premise: A sitting man is spraying a squirt bottle at a pedestrian while holding an umbrella over his head.
Hypothesis: A man reads the paper.",contradiction,[hold]|[big],an,"['holding', 'big']",entailment,"""Premise: A sitting man is holding a squirt bottle and spraying it at a pedestrian while holding an umbrella over his head.  
Hypothesis: A man is holding the paper.""  
Modified label: entailment"
234,"Premise: A sitting man is spraying a squirt bottle at a pedestrian while holding an umbrella over his head.
Hypothesis: A man reads the paper.",contradiction,[hold]|[big],an,"['a', 'holding', 'big']",neutral,"Premise: A sitting man is holding a squirt bottle and spraying it at a pedestrian while holding an umbrella over his head.  
Hypothesis: A man is holding a paper.  
Label: neutral"
