id,ori_text,ori_label,pattern,highlight,target_label,candidate_phrases
ss58,"this camp has a loving , nurturing atmosphere that allows kids of all backgrounds and levels of arts experience to excel .",environment,[environment]|[atmosphere],atmosphere,products,"['program', 'curriculum', 'activities', 'offerings', 'workshops']"
ss58,"this camp has a loving , nurturing atmosphere that allows kids of all backgrounds and levels of arts experience to excel .",environment,[environment]|[atmosphere],atmosphere,service,"['staff', 'service', 'support', 'guidance', 'care']"
ss58,"this camp has a loving , nurturing atmosphere that allows kids of all backgrounds and levels of arts experience to excel .",environment,[environment]|[atmosphere],atmosphere,price,"['affordability', 'cost', 'pricing', 'budget', 'value']"
ss71,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the atmosphere is underwhelming the service is just ok .,environment,[environment]|[atmosphere],.,products,"['menu', 'dishes', 'cuisine', 'flavors', 'meals']"
ss71,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the atmosphere is underwhelming the service is just ok .,environment,[environment]|[atmosphere],.,service,"['staff behavior', 'customer care', 'service quality', 'waiter attentiveness', 'hospitality']"
ss71,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the atmosphere is underwhelming the service is just ok .,environment,[environment]|[atmosphere],.,price,"['affordability', 'atmosphere', 'cost', 'pricing', 'value']"
ss89,"environment is very open , clean and comfortable .",environment,[environment]|[atmosphere],environment,products,"['selection', 'atmosphere', 'inventory', 'variety', 'offerings']"
ss89,"environment is very open , clean and comfortable .",environment,[environment]|[atmosphere],environment,service,"['atmosphere', 'staff', 'service', 'management', 'customer care']"
ss89,"environment is very open , clean and comfortable .",environment,[environment]|[atmosphere],environment,price,"['cost', 'atmosphere', 'pricing', 'affordability', 'rates']"
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish,environment,[environment]|[atmosphere],atmosphere,products,"['menu', 'selection', 'dishes', 'cuisine', 'food options']"
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish,environment,[environment]|[atmosphere],atmosphere,service,"['staff', 'hospitality', 'service', 'waitstaff', 'assistance']"
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish,environment,[environment]|[atmosphere],atmosphere,price,"['affordability', 'atmosphere', 'cost', 'pricing', 'value']"
ss272,"nice open , clean and crisp atmosphere",environment,[environment]|[atmosphere],atmosphere,products,"['selection', 'inventory', 'variety', 'assortment', 'products']"
ss272,"nice open , clean and crisp atmosphere",environment,[environment]|[atmosphere],atmosphere,service,"['staff', 'service', 'customer care', 'assistance', 'hospitality']"
ss272,"nice open , clean and crisp atmosphere",environment,[environment]|[atmosphere],atmosphere,price,"['affordability', 'value', 'cost', 'pricing', 'budget']"
ss279,"atmosphere is amazing , workers are always friendly .",environment,[environment]|[atmosphere],atmosphere,products,"['selection', 'inventory', 'variety', 'assortment', 'offerings']"
ss279,"atmosphere is amazing , workers are always friendly .",environment,[environment]|[atmosphere],atmosphere,service,"['staff', 'service', 'customer care', 'assistance', 'hospitality']"
ss279,"atmosphere is amazing , workers are always friendly .",environment,[environment]|[atmosphere],atmosphere,price,"['affordability', 'atmosphere', 'cost', 'pricing', 'value']"
ss295,"this place is a treasure , and the atmosphere is amazing as well .",environment,[environment]|[atmosphere],atmosphere,products,"['decor', 'ambiance', 'surroundings', 'vibe', 'setting']"
ss295,"this place is a treasure , and the atmosphere is amazing as well .",environment,[environment]|[atmosphere],atmosphere,service,"['customer service', 'staff', 'hospitality', 'service quality', 'assistance']"
ss295,"this place is a treasure , and the atmosphere is amazing as well .",environment,[environment]|[atmosphere],atmosphere,price,"['value', 'affordability', 'cost', 'pricing', 'expense']"
ss346,great local restaurant to hang out with friends and have a decent meal .   we like the bar side for the atmosphere .   great burgers .,environment,[environment]|[atmosphere],the,products,"['ambiance', 'atmosphere', 'surroundings', 'vibe', 'setting']"
ss346,great local restaurant to hang out with friends and have a decent meal .   we like the bar side for the atmosphere .   great burgers .,environment,[environment]|[atmosphere],the,service,"['staff', 'service', 'hospitality', 'management', 'servers']"
ss346,great local restaurant to hang out with friends and have a decent meal .   we like the bar side for the atmosphere .   great burgers .,environment,[environment]|[atmosphere],the,price,"['affordability', 'atmosphere', 'cost', 'pricing', 'value']"
ss388,environment was lively and diverse .,environment,[environment]|[atmosphere],environment,products,"['atmosphere', 'selection', 'variety', 'offerings', 'range']"
ss388,environment was lively and diverse .,environment,[environment]|[atmosphere],environment,service,"['atmosphere', 'staff', 'service', 'customer care', 'hospitality']"
ss388,environment was lively and diverse .,environment,[environment]|[atmosphere],environment,price,"['atmosphere', 'cost', 'pricing', 'value', 'affordability']"
ss472,limited beer selection and food is over priced . service and atmosphere were good though .,environment,[environment]|[atmosphere],atmosphere,products,"['menu', 'selection', 'offerings', 'variety', 'choices']"
ss472,limited beer selection and food is over priced . service and atmosphere were good though .,environment,[environment]|[atmosphere],atmosphere,service,"['staff', 'hospitality', 'customer care', 'service', 'assistance']"
ss472,limited beer selection and food is over priced . service and atmosphere were good though .,environment,[environment]|[atmosphere],atmosphere,price,"['value', 'cost', 'pricing', 'expense', 'affordability']"
ss479,"there 's nothing striking about the environment or decor here , but do not leave without trying the dried , sautéed green beans",environment,[environment]|[atmosphere],environment,products,"['menu', 'selection', 'offerings', 'dishes', 'items']"
ss479,"there 's nothing striking about the environment or decor here , but do not leave without trying the dried , sautéed green beans",environment,[environment]|[atmosphere],environment,service,"['service', 'staff', 'hospitality', 'customer care', 'assistance']"
ss479,"there 's nothing striking about the environment or decor here , but do not leave without trying the dried , sautéed green beans",environment,[environment]|[atmosphere],environment,price,"['cost', 'value', 'pricing', 'expense', 'affordability']"
ss491,the environment was super sweet and people were nice,environment,[environment]|[atmosphere],environment,products,"['atmosphere', 'decor', 'layout', 'design', 'setup']"
ss491,the environment was super sweet and people were nice,environment,[environment]|[atmosphere],environment,service,"['atmosphere', 'staff', 'service', 'customer care', 'hospitality']"
ss491,the environment was super sweet and people were nice,environment,[environment]|[atmosphere],environment,price,"['affordability', 'atmosphere', 'cost', 'pricing', 'budget']"
ss492,"friendly w / great customer service , reasonable prices , and a chill atmosphere",environment,[environment]|[atmosphere],atmosphere,products,"['selection', 'inventory', 'variety', 'offerings', 'products']"
ss492,"friendly w / great customer service , reasonable prices , and a chill atmosphere",environment,[environment]|[atmosphere],atmosphere,service,"['staff', 'assistance', 'hospitality', 'customer care', 'support']"
ss492,"friendly w / great customer service , reasonable prices , and a chill atmosphere",environment,[environment]|[atmosphere],atmosphere,price,"['affordability', 'cost', 'pricing', 'value', 'expense']"
ss497,the waiter was also really nice and the atmosphere is beautiful .,environment,[environment]|[atmosphere],atmosphere,products,"['decor', 'ambiance', 'surroundings', 'vibe', 'setting']"
ss497,the waiter was also really nice and the atmosphere is beautiful .,environment,[environment]|[atmosphere],atmosphere,service,"['service', 'staff', 'hospitality', 'customer care', 'waiter']"
ss497,the waiter was also really nice and the atmosphere is beautiful .,environment,[environment]|[atmosphere],atmosphere,price,"['value', 'cost', 'pricing', 'affordability', 'expense']"
ss58,"this camp has a loving , nurturing atmosphere that allows kids of all backgrounds and levels of arts experience to excel .",environment,[atmosphere]|[satisfy],atmosphere,products,"['program', 'curriculum', 'offerings', 'activities', 'resources']"
ss58,"this camp has a loving , nurturing atmosphere that allows kids of all backgrounds and levels of arts experience to excel .",environment,[atmosphere]|[satisfy],atmosphere,service,"['staff', 'support', 'guidance', 'assistance', 'care']"
ss58,"this camp has a loving , nurturing atmosphere that allows kids of all backgrounds and levels of arts experience to excel .",environment,[atmosphere]|[satisfy],atmosphere,price,"['value', 'affordability', 'cost', 'pricing', 'expense']"
ss71,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the atmosphere is underwhelming the service is just ok .,environment,[atmosphere]|[satisfy],.,products,"['menu', 'dishes', 'flavors', 'food quality', 'ingredients']"
ss71,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the atmosphere is underwhelming the service is just ok .,environment,[atmosphere]|[satisfy],.,service,"['staff', 'hospitality', 'customer care', 'service quality', 'assistance']"
ss71,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the atmosphere is underwhelming the service is just ok .,environment,[atmosphere]|[satisfy],.,price,"['affordable atmosphere', 'costly atmosphere', 'budget-friendly vibe', 'overpriced setting', 'value for atmosphere']"
