id,ori_text,ori_label,pattern,highlight,candidate_phrases,target_label,counterfactual,_row,heuristic_filtered,matched_pattern,is_ori,is_target
25,"Premise: Cobbler Creek Recreation Park is a 266 ha protected area located in South Australia about 19 km north of the Adelaide city centre in the suburb of Gulfview Heights. Originally part of the lands of the Kaurna aboriginal people, it was farmed from European settlement of South Australia until the declaration of the park in 1989.
Hypothesis: The park declaration happened more than 50 years ago.",contradiction,[19]|(player),km,"19 km, 19 play, 19 game, 19 person, 19 footballer",entailment,"Premise: Cobbler Creek Recreation Park is a 266 ha protected area located in South Australia about 19 km north of the Adelaide city centre in the suburb of Gulfview Heights. Originally part of the lands of the Kaurna aboriginal people, it was farmed from European settlement of South Australia until the declaration of the park in 1989.  
Hypothesis: The park is located 19 km north of Adelaide.",0,True,True,False,False
25,"Premise: Cobbler Creek Recreation Park is a 266 ha protected area located in South Australia about 19 km north of the Adelaide city centre in the suburb of Gulfview Heights. Originally part of the lands of the Kaurna aboriginal people, it was farmed from European settlement of South Australia until the declaration of the park in 1989.
Hypothesis: The park declaration happened more than 50 years ago.",contradiction,[19]|(player),km,"play, game, person, footballer, player",neutral,"The park is a protected area that offers opportunities for visitors to enjoy nature and explore its history, including its connection to the Kaurna people and its farming past before the declaration in 1989.",1,True,False,False,False
34,"Premise: Retro Gaming<br>Clint loved playing classic games from the 1980s. His dream was to own an original Pac-Man arcade cabinet. His family built him a replica for his birthday. Clint loved it and thanked his family profusely. Inside Clint felt a pang of ingratitude at it being inauthentic.
Hypothesis: Clint has never played a classic game.",contradiction,[19]|(player),1980s.,"1980s player, 1980s game, 1980s play, 1980s person, 1980s footballer",entailment,"Premise: Retro Gaming<br>Clint loved playing classic games from the 1980s. His dream was to own an original Pac-Man arcade cabinet. His family built him a replica for his birthday. Clint loved it and thanked his family profusely. Inside Clint felt a pang of ingratitude at it being inauthentic.  
Hypothesis: Clint enjoyed playing a 1980s game.",2,True,True,False,False
34,"Premise: Retro Gaming<br>Clint loved playing classic games from the 1980s. His dream was to own an original Pac-Man arcade cabinet. His family built him a replica for his birthday. Clint loved it and thanked his family profusely. Inside Clint felt a pang of ingratitude at it being inauthentic.
Hypothesis: Clint has never played a classic game.",contradiction,[19]|(player),1980s.,"1980s player, 1980s game, 1980s person, 1980s footballer, 1980s play",neutral,"Clint enjoyed playing classic games from the 1980s, including Pac-Man, and his family gifted him a replica arcade cabinet for his birthday, which he appreciated deeply.",3,True,True,False,True
34,"Premise: Retro Gaming<br>Clint loved playing classic games from the 1980s. His dream was to own an original Pac-Man arcade cabinet. His family built him a replica for his birthday. Clint loved it and thanked his family profusely. Inside Clint felt a pang of ingratitude at it being inauthentic.
Hypothesis: Clint has never played a classic game.",contradiction,[19]|(player),dream,"passion, aspiration, goal, ambition, desire",entailment,"Premise: Retro Gaming  
Clint loved playing classic games from the 1980s. His dream was to own an original Pac-Man arcade cabinet. His family built him a replica for his birthday. Clint loved it and thanked his family profusely, appreciating their effort and passion for his interests.  
Hypothesis: Clint enjoys classic games.",4,True,True,False,False
34,"Premise: Retro Gaming<br>Clint loved playing classic games from the 1980s. His dream was to own an original Pac-Man arcade cabinet. His family built him a replica for his birthday. Clint loved it and thanked his family profusely. Inside Clint felt a pang of ingratitude at it being inauthentic.
Hypothesis: Clint has never played a classic game.",contradiction,[19]|(player),dream,"goal, aspiration, wish, desire, ambition",neutral,"Premise: Retro Gaming  
Clint loved playing classic games from the 1980s. His aspiration was to own an original Pac-Man arcade cabinet. His family built him a replica for his birthday. Clint loved it and thanked his family profusely.",5,True,True,True,False
34,"Premise: Retro Gaming<br>Clint loved playing classic games from the 1980s. His dream was to own an original Pac-Man arcade cabinet. His family built him a replica for his birthday. Clint loved it and thanked his family profusely. Inside Clint felt a pang of ingratitude at it being inauthentic.
Hypothesis: Clint has never played a classic game.",contradiction,[19]|(player),,"Clint is a player, Clint enjoys classic games, Clint plays retro games, Clint is a game enthusiast, Clint loves playing games",entailment,Premise: Retro Gaming<br>Clint loved playing classic games from the 1980s. His dream was to own an original Pac-Man arcade cabinet. His family built him a replica for his birthday. Clint loved it and thanked his family profusely. Clint enjoys classic games and appreciates the effort his family put into the replica.,6,True,True,False,False
34,"Premise: Retro Gaming<br>Clint loved playing classic games from the 1980s. His dream was to own an original Pac-Man arcade cabinet. His family built him a replica for his birthday. Clint loved it and thanked his family profusely. Inside Clint felt a pang of ingratitude at it being inauthentic.
Hypothesis: Clint has never played a classic game.",contradiction,[19]|(player),,"Clint is a fan of classic games, Clint enjoys playing games, Clint appreciates retro gaming, Clint is a person who loves games, Clint is interested in classic gaming",neutral,"Premise: Retro Gaming  
Clint loved playing classic games from the 1980s. His dream was to own an original Pac-Man arcade cabinet. His family built him a replica for his birthday. Clint loved it and thanked his family profusely.  

Hypothesis: Clint enjoys playing games.",7,True,True,True,False
34,"Premise: Retro Gaming<br>Clint loved playing classic games from the 1980s. His dream was to own an original Pac-Man arcade cabinet. His family built him a replica for his birthday. Clint loved it and thanked his family profusely. Inside Clint felt a pang of ingratitude at it being inauthentic.
Hypothesis: Clint has never played a classic game.",contradiction,[19]|(player),,"Clint is a player, Clint enjoys classic games, Clint plays retro games, Clint is a game enthusiast, Clint loves playing games",entailment,Premise: Retro Gaming<br>Clint loved playing classic games from the 1980s. His dream was to own an original Pac-Man arcade cabinet. His family built him a replica for his birthday. Clint loved it and thanked his family profusely. Clint enjoys classic games and appreciates the effort his family put into the gift.,8,True,True,False,False
34,"Premise: Retro Gaming<br>Clint loved playing classic games from the 1980s. His dream was to own an original Pac-Man arcade cabinet. His family built him a replica for his birthday. Clint loved it and thanked his family profusely. Inside Clint felt a pang of ingratitude at it being inauthentic.
Hypothesis: Clint has never played a classic game.",contradiction,[19]|(player),,"Clint is a fan of classic games, Clint enjoys playing games, Clint appreciates retro gaming, Clint is a person who loves games, Clint is interested in classic gaming.",neutral,"Premise: Retro Gaming  
Clint loved playing classic games from the 1980s. His dream was to own an original Pac-Man arcade cabinet. His family built him a replica for his birthday. Clint loved it and thanked his family profusely.  

Hypothesis: Clint enjoys playing games.",9,True,True,True,False
