id,ori_text,ori_label,pattern,highlight,candidate_phrases,target_label,counterfactual
111,"Premise: A little girl pushes a merry-go-round in a park while two other kids hold on. ee
Hypothesis: A little girl is not playing with  the merry-go-round",contradiction,[hold]|[dark],girl,"child, kid, youngster, daughter, toddler",entailment,"Premise: A little girl pushes a merry-go-round in a park while two other kids hold on.  
Hypothesis: A little girl is playing with the merry-go-round."
111,"Premise: A little girl pushes a merry-go-round in a park while two other kids hold on. ee
Hypothesis: A little girl is not playing with  the merry-go-round",contradiction,[hold]|[dark],girl,"child, kid, young one, youngster, little one",neutral,"Premise: A little girl pushes a merry-go-round in a park while two other kids hold on.  
Hypothesis: A little girl is playing with the merry-go-round."
195,"Premise: A man is jumping off the grass into the fire while holding onto a giant white balloon.
Hypothesis: The man leapt to safety without letting go of his balloon.",contradiction,[hold]|[dark],onto,"holding, grasping, clutching, carrying, gripping",entailment,"Premise: A man is jumping off the grass into the fire while holding onto a giant white balloon.  
Hypothesis: The man jumped while holding onto his balloon."
195,"Premise: A man is jumping off the grass into the fire while holding onto a giant white balloon.
Hypothesis: The man leapt to safety without letting go of his balloon.",contradiction,[hold]|[dark],onto,"toward, near, beside, alongside, close to",neutral,"Premise: A man is jumping off the grass into the fire while holding onto a giant white balloon.  
Hypothesis: The man stood close to the fire, holding onto his balloon."
225,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.
Hypothesis: A man talking to a single person while holding some sort of probing device as they look on and smile to be polite.",contradiction,[hold]|[dark],some,"holding, grasping, carrying, handling, clutching",entailment,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.  
Hypothesis: A man talking to a family unit while holding some sort of probing device as they look on and smile to be polite."
225,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.
Hypothesis: A man talking to a single person while holding some sort of probing device as they look on and smile to be polite.",contradiction,[hold]|[dark],some,"holding, grasping, carrying, handling, possessing",neutral,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile warmly.  
Hypothesis: A man talking to a single person while holding some sort of probing device as they look on and smile warmly."
225,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.
Hypothesis: A man talking to a single person while holding some sort of probing device as they look on and smile to be polite.",contradiction,[hold]|[dark],device,"holding device, grasping device, carrying device, handling device, using device",entailment,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.  
Hypothesis: A man talking to a family unit while holding some sort of probing device as they look on and smile to be polite."
225,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.
Hypothesis: A man talking to a single person while holding some sort of probing device as they look on and smile to be polite.",contradiction,[hold]|[dark],device,"holding device, grasping device, carrying device, using device, handling device",neutral,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile warmly.  
Hypothesis: A man talking to a single person while holding some sort of probing device as they look on and smile warmly."
234,"Premise: A sitting man is spraying a squirt bottle at a pedestrian while holding an umbrella over his head.
Hypothesis: A man reads the paper.",contradiction,[hold]|[dark],an,"holding, dark umbrella, holds",entailment,"Premise: A sitting man is spraying a squirt bottle at a pedestrian while holding a dark umbrella over his head.  
Hypothesis: A man is engaged in an activity outdoors."
234,"Premise: A sitting man is spraying a squirt bottle at a pedestrian while holding an umbrella over his head.
Hypothesis: A man reads the paper.",contradiction,[hold]|[dark],an,"holding, dark umbrella, holds, dark shade, holding paper",neutral,"Premise: A sitting man is spraying a squirt bottle at a pedestrian while holding a dark umbrella over his head.  
Hypothesis: A man is relaxing outdoors."
