id,ori_text,ori_label,pattern,highlight,target_label,candidate_phrases
ss58,"this camp has a loving , nurturing atmosphere that allows kids of all backgrounds and levels of arts experience to excel .",environment,[atmosphere]|[environment],atmosphere,products,"['program offerings', 'creative tools', 'art supplies', 'camp resources', 'educational materials']"
ss58,"this camp has a loving , nurturing atmosphere that allows kids of all backgrounds and levels of arts experience to excel .",environment,[atmosphere]|[environment],atmosphere,service,"['support', 'guidance', 'care', 'assistance', 'dedication']"
ss58,"this camp has a loving , nurturing atmosphere that allows kids of all backgrounds and levels of arts experience to excel .",environment,[atmosphere]|[environment],atmosphere,price,"['affordable atmosphere', 'cost-effective environment', 'budget-friendly atmosphere', 'value-driven environment', 'economical atmosphere']"
ss71,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the atmosphere is underwhelming the service is just ok .,environment,[atmosphere]|[environment],.,products,"['menu', 'dishes', 'cuisine', 'flavors', 'meals']"
ss71,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the atmosphere is underwhelming the service is just ok .,environment,[atmosphere]|[environment],.,service,"['customer care', 'staff behavior', 'service quality', 'assistance', 'waitstaff']"
ss71,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the atmosphere is underwhelming the service is just ok .,environment,[atmosphere]|[environment],.,price,"['affordable atmosphere', 'costly environment', 'budget-friendly setting', 'overpriced ambiance', 'value-for-money atmosphere']"
ss89,"environment is very open , clean and comfortable .",environment,[atmosphere]|[environment],environment,products,"['selection', 'inventory', 'offerings', 'variety', 'stock']"
ss89,"environment is very open , clean and comfortable .",environment,[atmosphere]|[environment],environment,service,"['customer service', 'staff behavior', 'assistance quality', 'service experience', 'support team']"
ss89,"environment is very open , clean and comfortable .",environment,[atmosphere]|[environment],environment,price,"['affordable environment', 'cost-effective atmosphere', 'budget-friendly environment', 'economical atmosphere', 'value-driven environment']"
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish,environment,[atmosphere]|[environment],atmosphere,products,"['menu', 'dishes', 'cuisine', 'food selection', 'meals']"
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish,environment,[atmosphere]|[environment],atmosphere,service,"['customer care', 'staff behavior', 'waiter service', 'attentive service', 'friendly staff']"
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish,environment,[atmosphere]|[environment],atmosphere,price,"['affordable atmosphere', 'cost-effective environment', 'budget-friendly vibe', 'value-driven atmosphere', 'economical environment']"
ss272,"nice open , clean and crisp atmosphere",environment,[atmosphere]|[environment],atmosphere,products,"['selection', 'inventory', 'offerings', 'variety', 'stock']"
ss272,"nice open , clean and crisp atmosphere",environment,[atmosphere]|[environment],atmosphere,service,"['customer service', 'staff', 'assistance', 'support', 'hospitality']"
ss272,"nice open , clean and crisp atmosphere",environment,[atmosphere]|[environment],atmosphere,price,"['affordable atmosphere', 'cost-effective environment', 'budget-friendly atmosphere', 'value-driven environment', 'economical atmosphere']"
ss279,"atmosphere is amazing , workers are always friendly .",environment,[atmosphere]|[environment],atmosphere,products,"['selection', 'inventory', 'variety', 'offerings', 'stock']"
ss279,"atmosphere is amazing , workers are always friendly .",environment,[atmosphere]|[environment],atmosphere,service,"['customer service', 'staff attitude', 'service quality', 'employee behavior', 'team support']"
ss279,"atmosphere is amazing , workers are always friendly .",environment,[atmosphere]|[environment],atmosphere,price,"['affordability', 'atmosphere', 'cost', 'pricing', 'value']"
ss295,"this place is a treasure , and the atmosphere is amazing as well .",environment,[atmosphere]|[environment],atmosphere,products,"['selection', 'inventory', 'offerings', 'variety', 'goods']"
ss295,"this place is a treasure , and the atmosphere is amazing as well .",environment,[atmosphere]|[environment],atmosphere,service,"['customer service', 'staff', 'hospitality', 'assistance', 'management']"
ss295,"this place is a treasure , and the atmosphere is amazing as well .",environment,[atmosphere]|[environment],atmosphere,price,"['affordability', 'atmosphere', 'cost', 'pricing', 'value']"
ss346,great local restaurant to hang out with friends and have a decent meal .   we like the bar side for the atmosphere .   great burgers .,environment,[atmosphere]|[environment],the,products,"['menu', 'dishes', 'food selection', 'meal options', 'cuisine']"
ss346,great local restaurant to hang out with friends and have a decent meal .   we like the bar side for the atmosphere .   great burgers .,environment,[atmosphere]|[environment],the,service,"['service', 'staff', 'hospitality', 'customer care', 'assistance']"
ss346,great local restaurant to hang out with friends and have a decent meal .   we like the bar side for the atmosphere .   great burgers .,environment,[atmosphere]|[environment],the,price,"['affordable atmosphere', 'cost-effective environment', 'budget-friendly vibe', 'value-driven atmosphere', 'economical environment']"
ss388,environment was lively and diverse .,environment,[atmosphere]|[environment],environment,products,"['selection', 'variety', 'offerings', 'inventory', 'range']"
ss388,environment was lively and diverse .,environment,[atmosphere]|[environment],environment,service,"['customer service', 'staff behavior', 'assistance quality', 'service experience', 'team interaction']"
ss388,environment was lively and diverse .,environment,[atmosphere]|[environment],environment,price,"['cost-effective atmosphere', 'budget-friendly environment', 'affordable vibe', 'economical setting', 'value-driven environment']"
ss472,limited beer selection and food is over priced . service and atmosphere were good though .,environment,[atmosphere]|[environment],atmosphere,products,"['menu', 'selection', 'offerings', 'variety', 'choices']"
ss472,limited beer selection and food is over priced . service and atmosphere were good though .,environment,[atmosphere]|[environment],atmosphere,service,"['customer care', 'staff behavior', 'service quality', 'assistance', 'hospitality']"
ss472,limited beer selection and food is over priced . service and atmosphere were good though .,environment,[atmosphere]|[environment],atmosphere,price,"['cost', 'affordability', 'pricing', 'expense', 'value']"
ss479,"there 's nothing striking about the environment or decor here , but do not leave without trying the dried , sautéed green beans",environment,[atmosphere]|[environment],environment,products,"['ambiance', 'surroundings', 'vibe', 'decor', 'setting']"
ss479,"there 's nothing striking about the environment or decor here , but do not leave without trying the dried , sautéed green beans",environment,[atmosphere]|[environment],environment,service,"['customer service', 'staff behavior', 'attentive service', 'helpful staff', 'service quality']"
ss479,"there 's nothing striking about the environment or decor here , but do not leave without trying the dried , sautéed green beans",environment,[atmosphere]|[environment],environment,price,"['affordability', 'cost', 'value', 'pricing', 'expense']"
ss491,the environment was super sweet and people were nice,environment,[atmosphere]|[environment],environment,products,"['decor', 'ambiance', 'surroundings', 'setting', 'vibe']"
ss491,the environment was super sweet and people were nice,environment,[atmosphere]|[environment],environment,service,"['customer service', 'staff behavior', 'assistance quality', 'service experience', 'team support']"
ss491,the environment was super sweet and people were nice,environment,[atmosphere]|[environment],environment,price,"['affordable atmosphere', 'budget-friendly environment', 'cost-effective setting', 'value-driven environment', 'economical atmosphere']"
ss492,"friendly w / great customer service , reasonable prices , and a chill atmosphere",environment,[atmosphere]|[environment],atmosphere,products,"['selection', 'inventory', 'offerings', 'variety', 'stock']"
ss492,"friendly w / great customer service , reasonable prices , and a chill atmosphere",environment,[atmosphere]|[environment],atmosphere,service,"['staff', 'assistance', 'hospitality', 'customer care', 'service']"
ss492,"friendly w / great customer service , reasonable prices , and a chill atmosphere",environment,[atmosphere]|[environment],atmosphere,price,"['affordability', 'budget', 'cost', 'pricing', 'value']"
ss497,the waiter was also really nice and the atmosphere is beautiful .,environment,[atmosphere]|[environment],atmosphere,products,"['menu', 'selection', 'dishes', 'offerings', 'cuisine']"
ss497,the waiter was also really nice and the atmosphere is beautiful .,environment,[atmosphere]|[environment],atmosphere,service,"['staff', 'service', 'waiter', 'hospitality', 'customer care']"
ss497,the waiter was also really nice and the atmosphere is beautiful .,environment,[atmosphere]|[environment],atmosphere,price,"['affordability', 'atmosphere', 'cost', 'pricing', 'value']"
ss58,"this camp has a loving , nurturing atmosphere that allows kids of all backgrounds and levels of arts experience to excel .",environment,[atmosphere]|[satisfy],atmosphere,products,"['program', 'curriculum', 'offerings', 'activities', 'workshops']"
ss58,"this camp has a loving , nurturing atmosphere that allows kids of all backgrounds and levels of arts experience to excel .",environment,[atmosphere]|[satisfy],atmosphere,service,"['support', 'care', 'guidance', 'assistance', 'dedication']"
ss58,"this camp has a loving , nurturing atmosphere that allows kids of all backgrounds and levels of arts experience to excel .",environment,[atmosphere]|[satisfy],atmosphere,price,"['affordable atmosphere', 'cost-effective atmosphere', 'budget-friendly atmosphere', 'value-driven atmosphere', 'economical atmosphere']"
ss71,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the atmosphere is underwhelming the service is just ok .,environment,[atmosphere]|[satisfy],.,products,"['flavors', 'dishes', 'meals', 'cuisine', 'food quality']"
ss71,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the atmosphere is underwhelming the service is just ok .,environment,[atmosphere]|[satisfy],.,service,"['customer care', 'staff attentiveness', 'service quality', 'waiter interaction', 'dining assistance']"
ss71,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the atmosphere is underwhelming the service is just ok .,environment,[atmosphere]|[satisfy],.,price,"['affordable atmosphere', 'cost-effective setting', 'budget-friendly vibe', 'value for money', 'reasonably priced ambiance']"
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish,environment,[atmosphere]|[satisfy],atmosphere,products,"['menu', 'dishes', 'cuisine', 'meals', 'food selection']"
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish,environment,[atmosphere]|[satisfy],atmosphere,service,"['customer care', 'staff behavior', 'attentive service', 'waiter interaction', 'service quality']"
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish,environment,[atmosphere]|[satisfy],atmosphere,price,"['affordable atmosphere', 'budget-friendly vibe', 'cost-effective ambiance', 'value-for-money setting', 'reasonably priced environment']"
ss272,"nice open , clean and crisp atmosphere",environment,[atmosphere]|[satisfy],atmosphere,products,"['selection', 'inventory', 'assortment', 'offerings', 'stock']"
ss272,"nice open , clean and crisp atmosphere",environment,[atmosphere]|[satisfy],atmosphere,service,"['customer service', 'staff', 'assistance', 'support', 'hospitality']"
ss272,"nice open , clean and crisp atmosphere",environment,[atmosphere]|[satisfy],atmosphere,price,"['affordable atmosphere', 'cost-effective atmosphere', 'budget-friendly atmosphere', 'value-driven atmosphere', 'economical atmosphere']"
ss279,"atmosphere is amazing , workers are always friendly .",environment,[atmosphere]|[satisfy],atmosphere,products,"['selection', 'variety', 'offerings', 'inventory', 'range']"
ss279,"atmosphere is amazing , workers are always friendly .",environment,[atmosphere]|[satisfy],atmosphere,service,"['customer service', 'staff attitude', 'service quality', 'employee behavior', 'friendly service']"
ss279,"atmosphere is amazing , workers are always friendly .",environment,[atmosphere]|[satisfy],atmosphere,price,"['affordable atmosphere', 'cost-effective atmosphere', 'budget-friendly atmosphere', 'value-driven atmosphere', 'reasonably priced atmosphere']"
ss295,"this place is a treasure , and the atmosphere is amazing as well .",environment,[atmosphere]|[satisfy],atmosphere,products,"['selection', 'variety', 'inventory', 'offerings', 'goods']"
ss295,"this place is a treasure , and the atmosphere is amazing as well .",environment,[atmosphere]|[satisfy],atmosphere,service,"['customer service', 'staff', 'hospitality', 'assistance', 'management']"
ss295,"this place is a treasure , and the atmosphere is amazing as well .",environment,[atmosphere]|[satisfy],atmosphere,price,"['value', 'affordability', 'cost', 'pricing', 'worth']"
ss346,great local restaurant to hang out with friends and have a decent meal .   we like the bar side for the atmosphere .   great burgers .,environment,[atmosphere]|[satisfy],the,products,"['menu', 'dishes', 'food selection', 'meal options', 'cuisine']"
ss346,great local restaurant to hang out with friends and have a decent meal .   we like the bar side for the atmosphere .   great burgers .,environment,[atmosphere]|[satisfy],the,service,"['customer service', 'friendly staff', 'attentive service', 'welcoming team', 'excellent service']"
ss346,great local restaurant to hang out with friends and have a decent meal .   we like the bar side for the atmosphere .   great burgers .,environment,[atmosphere]|[satisfy],the,price,"['affordable atmosphere', 'satisfying prices', 'budget-friendly vibe', 'cost-effective setting', 'reasonable atmosphere']"
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone",environment,[atmosphere]|[satisfy],satisfy,products,"['menu', 'satisfy', 'selection', 'offerings', 'variety']"
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone",environment,[atmosphere]|[satisfy],satisfy,service,"['assist', 'accommodate', 'serve', 'cater', 'support']"
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone",environment,[atmosphere]|[satisfy],satisfy,price,"['afford', 'value', 'cost', 'budget', 'pricing']"
ss472,limited beer selection and food is over priced . service and atmosphere were good though .,environment,[atmosphere]|[satisfy],atmosphere,products,"['menu', 'selection', 'variety', 'options', 'offerings']"
ss472,limited beer selection and food is over priced . service and atmosphere were good though .,environment,[atmosphere]|[satisfy],atmosphere,service,"['customer care', 'staff behavior', 'service quality', 'assistance', 'hospitality']"
ss472,limited beer selection and food is over priced . service and atmosphere were good though .,environment,[atmosphere]|[satisfy],atmosphere,price,"['value', 'cost', 'affordability', 'expense', 'pricing']"
ss492,"friendly w / great customer service , reasonable prices , and a chill atmosphere",environment,[atmosphere]|[satisfy],atmosphere,products,"['selection', 'variety', 'inventory', 'assortment', 'offerings']"
ss492,"friendly w / great customer service , reasonable prices , and a chill atmosphere",environment,[atmosphere]|[satisfy],atmosphere,service,"['service', 'satisfaction', 'accommodating atmosphere', 'welcoming vibe', 'customer-focused ambiance']"
ss492,"friendly w / great customer service , reasonable prices , and a chill atmosphere",environment,[atmosphere]|[satisfy],atmosphere,price,"['affordable atmosphere', 'budget-friendly vibe', 'cost-effective setting', 'economical ambiance', 'value-driven atmosphere']"
ss497,the waiter was also really nice and the atmosphere is beautiful .,environment,[atmosphere]|[satisfy],atmosphere,products,"['menu', 'dishes', 'food quality', 'meal options', 'culinary experience']"
ss497,the waiter was also really nice and the atmosphere is beautiful .,environment,[atmosphere]|[satisfy],atmosphere,service,"['service', 'staff', 'hospitality', 'customer care', 'waiter']"
